MapID;Name;Shape;Position;Rotation;Unk2C;Unk40;MapStudioLayer;UnkE08;MapID;UnkS04;UnkS0C;ActivationPartName;EntityID;Priority;
m12_01_00_00;侵入ポイント_1201015_800;SoulsFormats.MSB+Shape+Point;<-459.262, -315.949, -440.896>;<0, -152.196, 0>;339;0;4294967295;255;-1;0;-1;h012500;0;800;
m12_01_00_00;侵入ポイント_1201015_900;SoulsFormats.MSB+Shape+Point;<-381.483, -315.938, -434.174>;<0, 167.398, 0>;340;0;4294967295;255;-1;0;-1;h012500;0;900;
m12_01_00_00;侵入ポイント_1201016_0;SoulsFormats.MSB+Shape+Point;<-398.776, -329.52, -523.9>;<0, 76.698, 0>;299;0;4294967295;255;-1;0;-1;h015100;0;0;
m12_01_00_00;侵入ポイント_1201016_100;SoulsFormats.MSB+Shape+Point;<-423.133, -329.399, -513.889>;<0, -39.736, 0>;301;0;4294967295;255;-1;0;-1;h015100;0;100;
m12_01_00_00;侵入ポイント_1201016_200;SoulsFormats.MSB+Shape+Point;<-428.684, -340.657, -516.117>;<0, 80.031, 0>;404;0;4294967295;255;-1;0;-1;h015400;0;200;
m12_01_00_00;侵入ポイント_1201016_300;SoulsFormats.MSB+Shape+Point;<-427.49, -340.76, -521.5>;<0, 98.17, 0>;300;0;4294967295;255;-1;0;-1;h015400;0;300;
m12_01_00_00;侵入ポイント_1201016_400;SoulsFormats.MSB+Shape+Point;<-457.216, -340.835, -516.608>;<0, -73.177, 0>;405;0;4294967295;255;-1;0;-1;AEG230_328_2000;0;400;
m12_01_00_00;侵入ポイント_1201017_0;SoulsFormats.MSB+Shape+Point;<-394.263, -373.308, -539.985>;<0, 83.543, 0>;302;0;4294967295;255;-1;0;-1;AEG232_099_2063;0;0;
m12_01_00_00;侵入ポイント_1201017_100;SoulsFormats.MSB+Shape+Point;<-429.814, -373.255, -549.146>;<0, 104.793, 0>;303;0;4294967295;255;-1;0;-1;h015700;0;100;
m12_01_00_00;侵入ポイント_1201017_200;SoulsFormats.MSB+Shape+Point;<-453.08, -373.318, -514.17>;<0, -25.33, 0>;304;0;4294967295;255;-1;0;-1;h015700;0;200;
m12_01_00_00;侵入ポイント_1201017_300;SoulsFormats.MSB+Shape+Point;<-471.196, -373.308, -520.45>;<0, 81.329, 0>;305;0;4294967295;255;-1;0;-1;AEG232_099_2025;0;300;
m12_01_00_00;侵入ポイント_1201017_400;SoulsFormats.MSB+Shape+Point;<-522.655, -372.947, -520.307>;<0, -54.39, 0>;306;0;4294967295;255;-1;0;-1;h015800;0;400;
m12_01_00_00;侵入ポイント_1201017_500;SoulsFormats.MSB+Shape+Point;<-525.915, -373.308, -558.355>;<0, -133.769, 0>;307;0;4294967295;255;-1;0;-1;AEG232_099_2000;0;500;
m12_01_00_00;侵入ポイント_1201017_600;SoulsFormats.MSB+Shape+Point;<-602.4, -364.852, -550.06>;<0, -90.95, 0>;308;0;4294967295;255;-1;0;-1;h016000;0;600;
m12_01_00_00;侵入ポイント_1201017_700;SoulsFormats.MSB+Shape+Point;<-558.34, -373.318, -570.5>;<0, -152.06, 0>;309;0;4294967295;255;-1;0;-1;h016000;0;700;
m12_01_00_00;侵入ポイント_1201017_800;SoulsFormats.MSB+Shape+Point;<-528.43, -373.318, -587.11>;<0, 168.79, 0>;310;0;4294967295;255;-1;0;-1;h016200;0;800;
m12_01_00_00;侵入ポイント_1201017_900;SoulsFormats.MSB+Shape+Point;<-547.24, -373.2, -587.82>;<0, -160.36, 0>;311;0;4294967295;255;-1;0;-1;h016200;0;900;
m12_02_00_00;侵入ポイント_1202001_0;SoulsFormats.MSB+Shape+Point;<1069.223, -612.009, 1254.943>;<0, 17.449, 0>;213;0;4294967295;255;-1;0;-1;AEG230_240_3001;0;0;
m12_02_00_00;侵入ポイント_1202001_100;SoulsFormats.MSB+Shape+Point;<1083.787, -611.536, 1260.572>;<0, 44.002, 0>;215;0;4294967295;255;-1;0;-1;AEG232_469_3009;0;100;
m12_02_00_00;侵入ポイント_1202001_200;SoulsFormats.MSB+Shape+Point;<1108.393, -611.91, 1302.978>;<0, 38.968, 0>;221;0;4294967295;255;-1;0;-1;AEG230_240_3007;0;200;
m12_02_00_00;侵入ポイント_1202001_300;SoulsFormats.MSB+Shape+Point;<1181.279, -612.016, 1372.153>;<0, 87.454, 0>;222;0;4294967295;255;-1;0;-1;AEG230_241_3001;0;300;
m12_02_00_00;侵入ポイント_1202001_400;SoulsFormats.MSB+Shape+Point;<1142.577, -611.938, 1391.679>;<0, -5.717, 0>;223;0;4294967295;255;-1;0;-1;AEG230_331_3001;0;400;
m12_02_00_00;侵入ポイント_1202001_500;SoulsFormats.MSB+Shape+Point;<1166.602, -612.053, 1403.301>;<0, 58.088, 0>;224;0;4294967295;255;-1;0;-1;AEG230_347_3000;0;500;
m12_02_00_00;侵入ポイント_1202001_600;SoulsFormats.MSB+Shape+Point;<1203.323, -611.842, 1467.542>;<0, 40.167, 0>;497;0;4294967295;255;-1;0;-1;AEG230_241_3000;0;600;
m12_02_00_00;侵入ポイント_1202002_0;SoulsFormats.MSB+Shape+Point;<1198.505, -626.013, 1420.83>;<0, 85.513, 0>;512;0;4294967295;255;-1;0;-1;AEG230_241_3004;0;0;
m12_02_00_00;侵入ポイント_1202002_100;SoulsFormats.MSB+Shape+Point;<1049.286, -610.429, 1467.093>;<0, -88.654, 0>;231;0;4294967295;255;-1;0;-1;AEG230_831_5027;0;100;
m12_02_00_00;侵入ポイント_1202002_1000;SoulsFormats.MSB+Shape+Point;<1165.391, -590.11, 1658.155>;<0, 71.734, 0>;499;0;4294967295;255;-1;0;-1;h007700;0;1000;
m12_02_00_00;侵入ポイント_1202002_200;SoulsFormats.MSB+Shape+Point;<1181.316, -622.419, 1490.06>;<0, 10.128, 0>;498;0;4294967295;255;-1;0;-1;h007500;0;200;
m12_02_00_00;侵入ポイント_1202002_300;SoulsFormats.MSB+Shape+Point;<1166.615, -622.683, 1545.001>;<0, 87.212, 0>;235;0;4294967295;255;-1;0;-1;AEG230_831_5091;0;300;
m12_02_00_00;侵入ポイント_1202002_400;SoulsFormats.MSB+Shape+Point;<1011.016, -606.09, 1467.964>;<0, -129.984, 0>;236;0;4294967295;255;-1;0;-1;h007600;0;400;
m12_02_00_00;侵入ポイント_1202002_500;SoulsFormats.MSB+Shape+Point;<900.627, -602.457, 1522.449>;<0, -153.041, 0>;495;0;4294967295;255;-1;0;-1;AEG230_831_5176;0;500;
m12_02_00_00;侵入ポイント_1202002_600;SoulsFormats.MSB+Shape+Point;<1192.972, -611.818, 1588.228>;<0, 49.58, 0>;493;0;4294967295;255;-1;0;-1;AEG232_510_3000;0;600;
m12_02_00_00;侵入ポイント_1202002_700;SoulsFormats.MSB+Shape+Point;<1039.002, -584.106, 1735.139>;<0, 27.649, 0>;239;0;4294967295;255;-1;0;-1;AEG230_848_5019;0;700;
m12_02_00_00;侵入ポイント_1202002_800;SoulsFormats.MSB+Shape+Point;<1145.844, -601.368, 1616.766>;<0, 45.98, 0>;494;0;4294967295;255;-1;0;-1;AEG230_831_5084;0;800;
m12_02_00_00;侵入ポイント_1202002_900;SoulsFormats.MSB+Shape+Point;<1143.06, -587.7, 1682.449>;<0, 45.686, 0>;241;0;4294967295;255;-1;0;-1;h007700;0;900;
m12_02_00_00;侵入ポイント_1202003_0;SoulsFormats.MSB+Shape+Point;<1182.331, -594.118, 1670.428>;<0, 171.171, 0>;279;0;4294967295;255;-1;0;-1;AEG230_831_5118;0;0;
m12_02_00_00;侵入ポイント_1202003_100;SoulsFormats.MSB+Shape+Point;<1152.243, -607.697, 1739.034>;<0, -23.295, 0>;289;0;4294967295;255;-1;0;-1;h015000;0;100;
m12_02_00_00;侵入ポイント_1202003_200;SoulsFormats.MSB+Shape+Point;<1169.382, -611.31, 1746.483>;<0, 38.056, 0>;309;0;4294967295;255;-1;0;-1;AEG230_831_5126;0;200;
m12_02_00_00;侵入ポイント_1202003_300;SoulsFormats.MSB+Shape+Point;<1200.335, -612.868, 1766.644>;<0, 154.365, 0>;310;0;4294967295;255;-1;0;-1;AEG230_831_5128;0;300;
m12_02_00_00;侵入ポイント_1202003_400;SoulsFormats.MSB+Shape+Point;<1227.247, -617.582, 1773.424>;<0, 69.557, 0>;311;0;4294967295;255;-1;0;-1;AEG230_831_5131;0;400;
m12_02_00_00;侵入ポイント_1202004_0;SoulsFormats.MSB+Shape+Point;<1189.535, -631.169, 1739.855>;<0, -79.785, 0>;312;0;4294967295;255;-1;0;-1;AEG230_441_5002;0;0;
m12_02_00_00;侵入ポイント_1202004_100;SoulsFormats.MSB+Shape+Point;<1282.183, -628.409, 1789.193>;<0, 3.104, 0>;313;0;4294967295;255;-1;0;-1;AEG230_064_5000;0;100;
m12_02_00_00;侵入ポイント_1202004_200;SoulsFormats.MSB+Shape+Point;<1300.888, -626.64, 1808.143>;<0, 21.646, 0>;314;0;4294967295;255;-1;0;-1;h015500;0;200;
m12_02_00_00;侵入ポイント_1202004_300;SoulsFormats.MSB+Shape+Point;<1286.837, -631.171, 1717.66>;<0, -158.212, 0>;315;0;4294967295;255;-1;0;-1;AEG230_441_5000;0;300;
m12_02_00_00;侵入ポイント_1202004_400;SoulsFormats.MSB+Shape+Point;<1315.467, -628.419, 1760.823>;<0, 92.288, 0>;316;0;4294967295;255;-1;0;-1;AEG230_063_5000;0;400;
m12_02_00_00;侵入ポイント_1202004_500;SoulsFormats.MSB+Shape+Point;<1322.127, -626.717, 1797.588>;<0, 49.912, 0>;444;0;4294967295;255;-1;0;-1;h015700;0;500;
m12_02_00_00;侵入ポイント_1202004_600;SoulsFormats.MSB+Shape+Point;<1302.388, -626.69, 1819.068>;<0, 170.609, 0>;427;0;4294967295;255;-1;0;-1;h015900;0;600;
m12_02_00_00;侵入ポイント_1202004_700;SoulsFormats.MSB+Shape+Point;<1307.517, -626.946, 1840.67>;<0, -42.326, 0>;452;0;4294967295;255;-1;0;-1;h015700;0;700;
m12_02_00_00;侵入ポイント_1202004_800;SoulsFormats.MSB+Shape+Point;<1344.841, -626.741, 1831.486>;<0, 108.519, 0>;319;0;4294967295;255;-1;0;-1;AEG232_412_5000;0;800;
m12_02_00_00;侵入ポイント_1202004_900;SoulsFormats.MSB+Shape+Point;<1333.876, -626.74, 1858.575>;<0, 7.171, 0>;320;0;4294967295;255;-1;0;-1;AEG232_412_5000;0;900;
m12_02_00_00;侵入ポイント_1202005_0;SoulsFormats.MSB+Shape+Point;<949.132, -622.948, 1457.624>;<0, -61.949, 0>;321;0;4294967295;255;-1;0;-1;AEG232_306_5003;0;0;
m12_02_00_00;侵入ポイント_1202005_100;SoulsFormats.MSB+Shape+Point;<941.452, -622.948, 1444.112>;<0, -60.241, 0>;323;0;4294967295;255;-1;0;-1;AEG232_306_5003;0;100;
m12_02_00_00;侵入ポイント_1202005_200;SoulsFormats.MSB+Shape+Point;<939.188, -621.184, 1426.179>;<0, -101.663, 0>;342;0;4294967295;255;-1;0;-1;h008500;0;200;
m12_02_00_00;侵入ポイント_1202005_300;SoulsFormats.MSB+Shape+Point;<968.88, -621.017, 1434.188>;<0, 25.727, 0>;343;0;4294967295;255;-1;0;-1;AEG230_451_5000;0;300;
m12_02_00_00;侵入ポイント_1202006_0;SoulsFormats.MSB+Shape+Point;<937.012, -636.472, 1387.978>;<0, -108.219, 0>;344;0;4294967295;255;-1;0;-1;h008500;0;0;
m12_02_00_00;侵入ポイント_1202006_100;SoulsFormats.MSB+Shape+Point;<949.49, -636.472, 1380.625>;<0, 174.804, 0>;345;0;4294967295;255;-1;0;-1;h008500;0;100;
m12_02_00_00;侵入ポイント_1202006_200;SoulsFormats.MSB+Shape+Point;<964.429, -636.472, 1388.74>;<0, 77.469, 0>;346;0;4294967295;255;-1;0;-1;h008500;0;200;
m12_02_00_00;侵入ポイント_1202006_300;SoulsFormats.MSB+Shape+Point;<965.911, -636.144, 1353.16>;<0, -151.364, 0>;347;0;4294967295;255;-1;0;-1;h008500;0;300;
m12_02_00_00;侵入ポイント_1202006_400;SoulsFormats.MSB+Shape+Point;<966.853, -636.869, 1389.721>;<0, -53.939, 0>;348;0;4294967295;255;-1;0;-1;h008500;0;400;
m12_02_00_00;侵入ポイント_1202007_0;SoulsFormats.MSB+Shape+Point;<1041.593, -647.271, 1369.275>;<0, 29.425, 0>;395;0;4294967295;255;-1;0;-1;h008700;0;0;
m12_02_00_00;侵入ポイント_1202007_100;SoulsFormats.MSB+Shape+Point;<1059.681, -647.271, 1338.825>;<0, 116.094, 0>;396;0;4294967295;255;-1;0;-1;h008700;0;100;
m12_02_00_00;侵入ポイント_1202007_1000;SoulsFormats.MSB+Shape+Point;<1001.293, -670.948, 1348.282>;<0, 86.529, 0>;405;0;4294967295;255;-1;0;-1;h008900;0;1000;
m12_02_00_00;侵入ポイント_1202007_1100;SoulsFormats.MSB+Shape+Point;<1017.687, -670.731, 1356.252>;<0, 127.213, 0>;528;0;4294967295;255;-1;0;-1;h008900;0;1100;
m12_02_00_00;侵入ポイント_1202007_1200;SoulsFormats.MSB+Shape+Point;<999.852, -670.55, 1412.24>;<0, 6.162, 0>;407;0;4294967295;255;-1;0;-1;h008900;0;1200;
m12_02_00_00;侵入ポイント_1202007_1300;SoulsFormats.MSB+Shape+Point;<1040.29, -662.976, 1392.26>;<0, 133.66, 0>;408;0;4294967295;255;-1;0;-1;h008900;0;1300;
m12_02_00_00;侵入ポイント_1202007_1400;SoulsFormats.MSB+Shape+Point;<992.257, -662.976, 1419.951>;<0, -77.015, 0>;409;0;4294967295;255;-1;0;-1;h008900;0;1400;
m12_02_00_00;侵入ポイント_1202007_1500;SoulsFormats.MSB+Shape+Point;<1065.174, -662.976, 1434.557>;<0, 49.273, 0>;410;0;4294967295;255;-1;0;-1;h008900;0;1500;
m12_02_00_00;侵入ポイント_1202007_1600;SoulsFormats.MSB+Shape+Point;<1016.284, -662.976, 1461.825>;<0, -2.076, 0>;411;0;4294967295;255;-1;0;-1;h008900;0;1600;
m12_02_00_00;侵入ポイント_1202007_200;SoulsFormats.MSB+Shape+Point;<1016.143, -646.325, 1300.758>;<0, -110.227, 0>;397;0;4294967295;255;-1;0;-1;h008900;0;200;
m12_02_00_00;侵入ポイント_1202007_300;SoulsFormats.MSB+Shape+Point;<1042.586, -648.741, 1335.536>;<0, 82.242, 0>;398;0;4294967295;255;-1;0;-1;h008700;0;300;
m12_02_00_00;侵入ポイント_1202007_400;SoulsFormats.MSB+Shape+Point;<1017.851, -658.241, 1346.357>;<0, -34.289, 0>;399;0;4294967295;255;-1;0;-1;h008700;0;400;
m12_02_00_00;侵入ポイント_1202007_500;SoulsFormats.MSB+Shape+Point;<1009.074, -648.741, 1340.088>;<0, -22.384, 0>;400;0;4294967295;255;-1;0;-1;AEG230_481_5000;0;500;
m12_02_00_00;侵入ポイント_1202007_600;SoulsFormats.MSB+Shape+Point;<997.126, -659.299, 1320.873>;<0, -61.016, 0>;401;0;4294967295;255;-1;0;-1;h008700;0;600;
m12_02_00_00;侵入ポイント_1202007_700;SoulsFormats.MSB+Shape+Point;<1014.292, -659.299, 1296.231>;<0, 152.681, 0>;402;0;4294967295;255;-1;0;-1;h008700;0;700;
m12_02_00_00;侵入ポイント_1202007_800;SoulsFormats.MSB+Shape+Point;<1002.021, -659.47, 1294.03>;<0, 147.544, 0>;403;0;4294967295;255;-1;0;-1;h008900;0;800;
m12_02_00_00;侵入ポイント_1202007_900;SoulsFormats.MSB+Shape+Point;<958.166, -670.94, 1332.982>;<0, -1.099, 0>;404;0;4294967295;255;-1;0;-1;AEG230_831_5148;0;900;
m12_02_00_00;侵入ポイント_1202011_0;SoulsFormats.MSB+Shape+Point;<1199.974, -641.95, 1414.634>;<0, 126.87, 0>;412;0;4294967295;255;-1;0;-1;AEG230_333_3003;0;0;
m12_02_00_00;侵入ポイント_1202011_100;SoulsFormats.MSB+Shape+Point;<1159.995, -641.843, 1392.964>;<0, -152.503, 0>;413;0;4294967295;255;-1;0;-1;AEG230_525_3006;0;100;
m12_02_00_00;侵入ポイント_1202011_200;SoulsFormats.MSB+Shape+Point;<1205.963, -641.953, 1475.638>;<0, 35.513, 0>;414;0;4294967295;255;-1;0;-1;AEG230_525_3008;0;200;
m12_02_00_00;侵入ポイント_1202011_300;SoulsFormats.MSB+Shape+Point;<1215.186, -641.953, 1493.256>;<0, 29.268, 0>;415;0;4294967295;255;-1;0;-1;AEG230_525_3008;0;300;
m12_02_00_00;侵入ポイント_1202011_400;SoulsFormats.MSB+Shape+Point;<1217.656, -642.039, 1511.774>;<0, 2.992, 0>;416;0;4294967295;255;-1;0;-1;AEG232_418_3000;0;400;
m12_02_00_00;侵入ポイント_1202012_0;SoulsFormats.MSB+Shape+Point;<1216.642, -689.968, 1526.19>;<0, -119.137, 0>;417;0;4294967295;255;-1;0;-1;AEG232_426_3000;0;0;
m12_02_00_00;侵入ポイント_1202012_100;SoulsFormats.MSB+Shape+Point;<1213.55, -699.46, 1533.02>;<0, 164.07, 0>;418;0;4294967295;255;-1;0;-1;AEG232_421_3000;0;100;
m12_02_00_00;侵入ポイント_1202012_200;SoulsFormats.MSB+Shape+Point;<1360.52, -699.49, 1464.68>;<0, 116.24, 0>;419;0;4294967295;255;-1;0;-1;AEG230_334_3007;0;200;
m12_02_00_00;侵入ポイント_1202012_300;SoulsFormats.MSB+Shape+Point;<1331.97, -699.55, 1484.5>;<0, 118.34, 0>;420;0;4294967295;255;-1;0;-1;AEG230_526_3015;0;300;
m12_02_00_00;侵入ポイント_1202012_400;SoulsFormats.MSB+Shape+Point;<1301.5, -699.55, 1511.55>;<0, 114.09, 0>;421;0;4294967295;255;-1;0;-1;AEG230_526_3016;0;400;
m12_02_00_00;侵入ポイント_1202012_500;SoulsFormats.MSB+Shape+Point;<1280.15, -699.49, 1513.82>;<0, 146.39, 0>;422;0;4294967295;255;-1;0;-1;AEG232_419_3000;0;500;
m12_02_00_00;侵入ポイント_1202012_600;SoulsFormats.MSB+Shape+Point;<1248.47, -699.61, 1513.43>;<0, -123.04, 0>;423;0;4294967295;255;-1;0;-1;AEG230_826_3011;0;600;
m12_02_00_00;侵入ポイント_1202013_0;SoulsFormats.MSB+Shape+Point;<1373.91, -746.75, 1629.75>;<0, 44.87, 0>;424;0;4294967295;255;-1;0;-1;AEG230_848_1015;0;0;
m12_02_00_00;侵入ポイント_1202013_100;SoulsFormats.MSB+Shape+Point;<1265.66, -747.92, 1518.93>;<0, -128.59, 0>;425;0;4294967295;255;-1;0;-1;AEG230_848_1023;0;100;
m12_02_00_00;侵入ポイント_1202013_1000;SoulsFormats.MSB+Shape+Point;<1317.11, -762.212, 1743.71>;<0, -8.9, 0>;434;0;4294967295;255;-1;0;-1;h012200;0;1000;
m12_02_00_00;侵入ポイント_1202013_200;SoulsFormats.MSB+Shape+Point;<1192.187, -748.508, 1472.287>;<0, -164.439, 0>;426;0;4294967295;255;-1;0;-1;h012200;0;200;
m12_02_00_00;侵入ポイント_1202013_300;SoulsFormats.MSB+Shape+Point;<1141.958, -748.508, 1610.46>;<0, -166.546, 0>;391;0;4294967295;255;-1;0;-1;h012200;0;300;
m12_02_00_00;侵入ポイント_1202013_400;SoulsFormats.MSB+Shape+Point;<1223.17, -748.508, 1536.49>;<0, -144.83, 0>;428;0;4294967295;255;-1;0;-1;h012200;0;400;
m12_02_00_00;侵入ポイント_1202013_500;SoulsFormats.MSB+Shape+Point;<1171.27, -748.285, 1732.86>;<0, -32.57, 0>;429;0;4294967295;255;-1;0;-1;h012200;0;500;
m12_02_00_00;侵入ポイント_1202013_600;SoulsFormats.MSB+Shape+Point;<1297, -748.473, 1760.8>;<0, 51.24, 0>;430;0;4294967295;255;-1;0;-1;h012200;0;600;
m12_02_00_00;侵入ポイント_1202013_700;SoulsFormats.MSB+Shape+Point;<1281.56, -763.075, 1652.54>;<0, -116.15, 0>;431;0;4294967295;255;-1;0;-1;h012200;0;700;
m12_02_00_00;侵入ポイント_1202013_800;SoulsFormats.MSB+Shape+Point;<1353.21, -761.98, 1675.54>;<0, 75.01, 0>;432;0;4294967295;255;-1;0;-1;AEG230_848_1025;0;800;
m12_02_00_00;侵入ポイント_1202013_900;SoulsFormats.MSB+Shape+Point;<1347.43, -762.385, 1721.7>;<0, 38.84, 0>;433;0;4294967295;255;-1;0;-1;AEG230_831_1675;0;900;
m12_02_00_00;侵入ポイント_1202032_0;SoulsFormats.MSB+Shape+Point;<981.684, -842, 1307.187>;<0, 77.738, 0>;237;0;4294967295;255;-1;0;-1;h010700;0;0;
m12_02_00_00;侵入ポイント_1202032_100;SoulsFormats.MSB+Shape+Point;<1006.89, -834.59, 1275.64>;<0, 70.17, 0>;436;0;4294967295;255;-1;0;-1;AEG230_831_1594;0;100;
m12_02_00_00;侵入ポイント_1202032_200;SoulsFormats.MSB+Shape+Point;<1022.25, -832.619, 1242.06>;<0, 127.06, 0>;437;0;4294967295;255;-1;0;-1;h010900;0;200;
m12_02_00_00;侵入ポイント_1202032_300;SoulsFormats.MSB+Shape+Point;<1023.55, -835.425, 1265.23>;<0, 94.39, 0>;438;0;4294967295;255;-1;0;-1;h010900;0;300;
m12_02_00_00;侵入ポイント_1202032_400;SoulsFormats.MSB+Shape+Point;<1050.72, -829.161, 1240.09>;<0, 122.74, 0>;439;0;4294967295;255;-1;0;-1;h010900;0;400;
m12_02_00_00;侵入ポイント_1202033_0;SoulsFormats.MSB+Shape+Point;<1041.64, -800.75, 1227.09>;<0, -61.97, 0>;440;0;4294967295;255;-1;0;-1;h011600;0;0;
m12_02_00_00;侵入ポイント_1202033_100;SoulsFormats.MSB+Shape+Point;<1064.8, -800.746, 1199.94>;<0, -114.29, 0>;441;0;4294967295;255;-1;0;-1;AEG230_831_1587;0;100;
m12_02_00_00;侵入ポイント_1202033_1000;SoulsFormats.MSB+Shape+Point;<1490.34, -811.137, 1389.38>;<0, 62.1, 0>;454;0;4294967295;255;-1;0;-1;AEG230_831_1600;0;1000;
m12_02_00_00;侵入ポイント_1202033_1100;SoulsFormats.MSB+Shape+Point;<1434.6, -818.58, 1432.43>;<0, 7.8, 0>;455;0;4294967295;255;-1;0;-1;h012000;0;1100;
m12_02_00_00;侵入ポイント_1202033_1200;SoulsFormats.MSB+Shape+Point;<1486.25, -816.458, 1470.83>;<0, 27.2, 0>;456;0;4294967295;255;-1;0;-1;h012000;0;1200;
m12_02_00_00;侵入ポイント_1202033_1300;SoulsFormats.MSB+Shape+Point;<1351.52, -810.04, 1542.67>;<0, -21.26, 0>;457;0;4294967295;255;-1;0;-1;h012000;0;1300;
m12_02_00_00;侵入ポイント_1202033_200;SoulsFormats.MSB+Shape+Point;<1043.62, -818.985, 1269.1>;<0, -53.05, 0>;442;0;4294967295;255;-1;0;-1;h011600;0;200;
m12_02_00_00;侵入ポイント_1202033_300;SoulsFormats.MSB+Shape+Point;<1042.21, -798.466, 1397.79>;<0, -39.46, 0>;443;0;4294967295;255;-1;0;-1;h011600;0;300;
m12_02_00_00;侵入ポイント_1202033_400;SoulsFormats.MSB+Shape+Point;<1245.595, -816.311, 1259.405>;<0, 108.249, 0>;225;0;4294967295;255;-1;0;-1;AEG230_831_1236;0;400;
m12_02_00_00;侵入ポイント_1202033_500;SoulsFormats.MSB+Shape+Point;<1335.44, -807.698, 1269.59>;<0, 51.95, 0>;449;0;4294967295;255;-1;0;-1;h012100;0;500;
m12_02_00_00;侵入ポイント_1202033_600;SoulsFormats.MSB+Shape+Point;<1157.21, -814.437, 1409.38>;<0, -52.88, 0>;450;0;4294967295;255;-1;0;-1;AEG230_831_1749;0;600;
m12_02_00_00;侵入ポイント_1202033_700;SoulsFormats.MSB+Shape+Point;<1490.22, -805.889, 1310.87>;<0, 120.23, 0>;451;0;4294967295;255;-1;0;-1;AEG230_831_1651;0;700;
m12_02_00_00;侵入ポイント_1202033_800;SoulsFormats.MSB+Shape+Point;<1219.59, -819.786, 1521.832>;<0, -30.77, 0>;230;0;4294967295;255;-1;0;-1;h012100;0;800;
m12_02_00_00;侵入ポイント_1202033_900;SoulsFormats.MSB+Shape+Point;<1264.316, -820.35, 1515.108>;<0, -15.457, 0>;234;0;4294967295;255;-1;0;-1;h012100;0;900;
m12_02_00_00;侵入ポイント_1202034_0;SoulsFormats.MSB+Shape+Point;<1434.49, -810.342, 1607.1>;<0, 9.41, 0>;458;0;4294967295;255;-1;0;-1;h012500;0;0;
m12_02_00_00;侵入ポイント_1202034_100;SoulsFormats.MSB+Shape+Point;<1384.484, -813.674, 1575.461>;<0, -51.235, 0>;459;0;4294967295;255;-1;0;-1;h012000;0;100;
m12_02_00_00;侵入ポイント_1202034_1000;SoulsFormats.MSB+Shape+Point;<1571.91, -764.67, 1907.76>;<0, -145.13, 0>;468;0;4294967295;255;-1;0;-1;h012700;0;1000;
m12_02_00_00;侵入ポイント_1202034_200;SoulsFormats.MSB+Shape+Point;<1472.47, -801.87, 1665.13>;<0, 77.45, 0>;460;0;4294967295;255;-1;0;-1;h012500;0;200;
m12_02_00_00;侵入ポイント_1202034_300;SoulsFormats.MSB+Shape+Point;<1472.12, -795.31, 1704.42>;<0, 19.94, 0>;461;0;4294967295;255;-1;0;-1;h012500;0;300;
m12_02_00_00;侵入ポイント_1202034_400;SoulsFormats.MSB+Shape+Point;<1429.58, -784.58, 1717.58>;<0, -13.2, 0>;462;0;4294967295;255;-1;0;-1;AEG230_831_1510;0;400;
m12_02_00_00;侵入ポイント_1202034_500;SoulsFormats.MSB+Shape+Point;<1344.22, -774.85, 1748.15>;<0, -127.64, 0>;463;0;4294967295;255;-1;0;-1;h012300;0;500;
m12_02_00_00;侵入ポイント_1202034_600;SoulsFormats.MSB+Shape+Point;<1552.479, -783.863, 1787.12>;<0, 29.51, 0>;464;0;4294967295;255;-1;0;-1;h012600;0;600;
m12_02_00_00;侵入ポイント_1202034_700;SoulsFormats.MSB+Shape+Point;<1507.94, -780.78, 1818.41>;<0, 17.05, 0>;465;0;4294967295;255;-1;0;-1;AEG230_831_1753;0;700;
m12_02_00_00;侵入ポイント_1202034_800;SoulsFormats.MSB+Shape+Point;<1534.73, -763.38, 1907.13>;<0, 21.16, 0>;466;0;4294967295;255;-1;0;-1;h012700;0;800;
m12_02_00_00;侵入ポイント_1202034_900;SoulsFormats.MSB+Shape+Point;<1569.01, -765.37, 1897.01>;<0, 35.42, 0>;467;0;4294967295;255;-1;0;-1;h012700;0;900;
m12_02_00_00;侵入ポイント_1207026_1000;SoulsFormats.MSB+Shape+Point;<959.687, -617.272, 1161.323>;<0, 137.697, 0>;212;0;4294967295;255;-1;0;-1;AEG230_240_3009;0;1000;
m12_02_00_00;侵入ポイント_1207026_900;SoulsFormats.MSB+Shape+Point;<947.262, -617.304, 1179.322>;<0, 106.659, 0>;211;0;4294967295;255;-1;0;-1;AEG230_240_3010;0;900;
m12_03_00_00;侵入ポイント_0;SoulsFormats.MSB+Shape+Point;<-324.314, 103.915, -589.17>;<0, -48.224, 0>;331;0;4294967295;255;-1;0;-1;AEG232_023_1003;0;0;
m12_03_00_00;侵入ポイント_0 {2};SoulsFormats.MSB+Shape+Point;<-335.468, 90.23, -645.866>;<0, -95.465, 0>;332;0;4294967295;255;-1;0;-1;AEG232_021_1000;0;0;
m12_03_00_00;侵入ポイント_0 {3};SoulsFormats.MSB+Shape+Point;<-324.314, 103.915, -589.17>;<0, -48.224, 0>;326;0;4294967295;255;-1;0;-1;AEG232_023_1003;0;0;
m12_03_00_00;侵入ポイント_0 {4};SoulsFormats.MSB+Shape+Point;<-335.468, 90.23, -645.866>;<0, -95.465, 0>;327;0;4294967295;255;-1;0;-1;AEG232_021_1000;0;0;
