MapID;Name;ModelName;Unk08;SibPath;Position;Rotation;Scale;Unk44;MapStudioLayer;EntityID;UnkE04;LodParamID;UnkE09;IsPointLightShadowSrc;UnkE0B;IsShadowSrc;IsStaticShadowSrc;IsCascade3ShadowSrc;UnkE0F;UnkE10;IsShadowDest;IsShadowOnly;DrawByReflectCam;DrawOnlyReflectCam;EnableOnAboveShadow;DisablePointLightEffect;UnkE17;UnkE18;EntityGroupIDs[0];EntityGroupIDs[1];EntityGroupIDs[2];EntityGroupIDs[3];EntityGroupIDs[4];EntityGroupIDs[5];EntityGroupIDs[6];EntityGroupIDs[7];UnkE3C;UnkE3E;Unk1.DisplayGroups[0];Unk1.DisplayGroups[1];Unk1.DisplayGroups[2];Unk1.DisplayGroups[3];Unk1.DisplayGroups[4];Unk1.DisplayGroups[5];Unk1.DisplayGroups[6];Unk1.DisplayGroups[7];Unk1.DrawGroups[0];Unk1.DrawGroups[1];Unk1.DrawGroups[2];Unk1.DrawGroups[3];Unk1.DrawGroups[4];Unk1.DrawGroups[5];Unk1.DrawGroups[6];Unk1.DrawGroups[7];Unk1.CollisionMask[0];Unk1.CollisionMask[1];Unk1.CollisionMask[2];Unk1.CollisionMask[3];Unk1.CollisionMask[4];Unk1.CollisionMask[5];Unk1.CollisionMask[6];Unk1.CollisionMask[7];Unk1.CollisionMask[8];Unk1.CollisionMask[9];Unk1.CollisionMask[10];Unk1.CollisionMask[11];Unk1.CollisionMask[12];Unk1.CollisionMask[13];Unk1.CollisionMask[14];Unk1.CollisionMask[15];Unk1.CollisionMask[16];Unk1.CollisionMask[17];Unk1.CollisionMask[18];Unk1.CollisionMask[19];Unk1.CollisionMask[20];Unk1.CollisionMask[21];Unk1.CollisionMask[22];Unk1.CollisionMask[23];Unk1.CollisionMask[24];Unk1.CollisionMask[25];Unk1.CollisionMask[26];Unk1.CollisionMask[27];Unk1.CollisionMask[28];Unk1.CollisionMask[29];Unk1.CollisionMask[30];Unk1.CollisionMask[31];Unk1.Condition1;Unk1.Condition2;Unk1.UnkC2;Unk1.UnkC3;Unk1.UnkC4;Unk1.UnkC6;Unk2.Condition;Unk2.DispGroups[0];Unk2.DispGroups[1];Unk2.DispGroups[2];Unk2.DispGroups[3];Unk2.DispGroups[4];Unk2.DispGroups[5];Unk2.DispGroups[6];Unk2.DispGroups[7];Unk2.Unk24;Unk2.Unk26;Gparam.LightSetID;Gparam.FogParamID;Gparam.LightScatteringID;Gparam.EnvMapID;Unk7.Unk00;Unk7.Unk04;Unk7.Unk08;Unk7.Unk0C;Unk7.Unk10;Unk7.Unk14;Unk7.Unk18;Unk8.Unk00;Unk9.Unk00;Unk10.MapID;Unk10.Unk04;Unk10.Unk0C;Unk10.Unk10;Unk10.Unk14;UnkT02;UnkT10;UnkT11;UnkT12;AssetSfxParamRelativeID;UnkT1E;UnkT24;UnkT28;UnkT30;UnkT34;UnkPartNames[0];UnkPartNames[1];UnkPartNames[2];UnkPartNames[3];UnkPartNames[4];UnkPartNames[5];UnkT50;UnkT51;UnkT53;UnkT54;UnkT58;UnkT5C;UnkT60;UnkT64;AssetUnk1.Unk00;AssetUnk1.Unk04;AssetUnk1.DisableTorrentAssetOnly;AssetUnk1.Unk1C;AssetUnk1.Unk24;AssetUnk1.Unk26;AssetUnk1.Unk28;AssetUnk1.Unk2C;AssetUnk2.Unk00;AssetUnk2.Unk04;AssetUnk2.Unk14;AssetUnk2.Unk1C;AssetUnk2.Unk1D;AssetUnk2.Unk1E;AssetUnk2.Unk1F;AssetUnk3.Unk00;AssetUnk3.Unk04;AssetUnk3.Unk09;AssetUnk3.Unk0A;AssetUnk3.Unk0B;AssetUnk3.Unk0C;AssetUnk3.Unk0E;AssetUnk3.Unk10;AssetUnk3.Unk14;AssetUnk3.Unk18;AssetUnk3.Unk1C;AssetUnk3.Unk20;AssetUnk3.Unk24;AssetUnk3.Unk25;AssetUnk4.Unk00;AssetUnk4.Unk01;AssetUnk4.Unk02;AssetUnk4.Unk03;
m10_00_00_99;AEG004_114_0094;AEG004_114;94;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1480.9838, 123.96185, 985.4757>;<-7.155355, 26.66192, 9.330282>;<1, 1, 1.000001>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;659582976;16;0;1048576;0;0;0;0;0;0;0;0;0;0;0;0;659582976;16;0;1048576;131072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0095;AEG004_114;95;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1461.2705, 124.24097, 979.9102>;<-7.392837, -58.84199, 10.181462>;<1, 0.999999, 1.000001>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;659582976;16;0;1048576;0;0;0;0;0;0;0;0;0;0;0;0;659582976;16;0;1048576;131072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0096;AEG004_114;96;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1362.6141, 115.193634, 1013.56104>;<-18.118143, -20.696562, -3.012853>;<1, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;659582976;16;0;1048576;0;0;0;0;0;786432;0;0;36;0;0;0;659582976;16;0;1048576;131072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0097;AEG004_114;97;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1344.1204, 112.43271, 1019.9316>;<-7.126854, 165.7573, 16.821117>;<1, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;659582976;2147483664;0;0;52;0;0;0;0;787712;0;3145728;4194340;0;0;0;659582976;2147483664;0;0;131124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0098;AEG004_114;98;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1368.504, 122.50815, 1080.8488>;<0.767085, -174.12724, 14.315283>;<1, 1, 1.000001>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;659582976;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;659582976;16;0;0;131072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0099;AEG004_114;99;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1347.6733, 119.63718, 1079.0596>;<-20.974098, 3.59964, -0.316566>;<1, 1, 1.000001>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0100;AEG004_114;100;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1327.8506, 30.965088, 758.1875>;<-1.806418, -165.60387, 2.268005>;<1.000001, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;134217728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0101;AEG004_114;101;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1355.4502, 21.147919, 733.6466>;<-16.284283, 24.30539, 15.632529>;<1, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;659566592;16;0;1048576;0;0;0;0;0;0;0;0;0;0;0;0;659566592;16;0;1048576;131072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0102;AEG004_114;102;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1476.8154, -6.228394, 748.7418>;<-1.373476, -61.000633, 14.500381>;<1, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0103;AEG004_114;103;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1329.5294, 22.572021, 747.82904>;<1.245638, 143.96729, -2.72443>;<1, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;659566592;16;0;1048576;0;0;0;0;0;0;0;1048576;37748736;0;0;0;659566592;16;0;1048576;131072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0104;AEG004_114;104;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1527.9177, -29.919266, 679.3574>;<-16.22959, 3.011294, 9.245862>;<1, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;1048576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0105;AEG004_114;105;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1337.5491, 2.781372, 711.98785>;<-7.967768, 83.23837, -1.581506>;<1, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;659566592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;659566592;0;0;0;131072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0106;AEG004_114;106;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1343.7327, -16.673676, 695.22766>;<-3.518984, 178.07751, 1.460103>;<1, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;9216;0;1048576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0107;AEG004_114;107;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1364.1421, -19.051163, 695.34436>;<-14.209721, 3.519306, 9.849271>;<1, 1, 1.000001>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0108;AEG004_114;108;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1423.065, -22.39183, 694.8921>;<-7.251421, -85.46592, 9.863585>;<1, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0109;AEG004_114;109;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1441.3486, -23.76947, 690.88696>;<-7.384502, 173.60217, 3.67232>;<1, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;1048576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0110;AEG004_114;110;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1459.1848, -25.379654, 685.8074>;<-9.96886, -13.711503, 12.155604>;<1, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;1048576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0111;AEG004_114;111;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1543.4208, -30.034378, 684.6563>;<-11.146881, -67.04843, 19.290722>;<1, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0112;AEG004_114;112;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1559.8856, -30.392426, 687.6686>;<2.661807, -158.87776, 9.716027>;<1, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0113;AEG004_114;113;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1389.3585, 15.797058, 747.1861>;<2.469326, -85.0806, 19.932568>;<1, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;659582976;2147483664;0;0;20;0;0;0;0;0;0;0;0;0;0;0;659582976;2147483664;0;0;131092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0114;AEG004_114;114;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1429.1029, 126.02472, 1076.6577>;<-9.04908, 92.777695, 6.521629>;<1, 1.000001, 1.000001>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;659582976;16;0;1048576;0;0;0;0;0;0;0;0;0;0;0;0;659582976;16;0;1048576;131072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0115;AEG004_114;115;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1431.4635, 123.26361, 955.4667>;<-9.719141, 30.40043, 4.252559>;<1.000001, 1, 1.000001>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;659582976;16;0;0;4;0;0;0;536870912;787728;0;3145728;12582948;0;0;0;659582976;16;0;0;131076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0116;AEG004_114;116;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1473.4719, -27.404388, 676.78436>;<-1.281916, -80.34989, 6.614793>;<1, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;659582976;16;0;0;0;0;0;0;0;0;0;1048576;0;0;0;0;659582976;16;0;0;131072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
m10_00_00_99;AEG004_114_0117;AEG004_114;117;N:\GR\data\Model\map\m10_00_00_99\sib\layout_00.sib;<-1443.2849, 2.939514, 751.16907>;<4.193763, -102.7442, 4.436892>;<1, 1, 1>;0;-1;0;0;0;0;0;0;False;0;0;1;0;True;False;False;False;0;False;0;0;0;0;0;0;0;0;0;0;-1;0;659582976;16;0;1048576;0;0;0;0;0;0;0;1048576;0;0;0;0;659582976;16;0;1048576;131072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-1;0;-1;0;0;0;0;0;0;0;0;0;-1;-1;-1;0;0;0;0;0;0;0;0;-1;0;0;-1;0;-1;0;-1;0;0;False;255;-1;-1;-1;0;-1;-1;;;;;;;False;0;0;-1;-1;-1;-1;-1;0;False;False;-1;-1;-1;-1;-1;0;-1;-1;255;255;255;255;0;0;255;0;255;-1;0;-1;-1;-1;-1;-1;255;False;False;255;255;False;
