MapID;Name;Shape;Position;Rotation;Unk2C;Unk40;MapStudioLayer;UnkE08;MapID;UnkS04;UnkS0C;ActivationPartName;EntityID;EffectID;UnkT04;
m12_01_00_00;【滝岩などに当たるSFX】_812052_1053;SoulsFormats.MSB+Shape+Point;<373.404, -153.063, -8.993>;<-0, -176.815, 0>;8630;0;4294967295;255;-1;0;-1;m800002_1000;0;812052;0;
m12_01_00_00;【滝岩などに当たるSFX】_812052_1054;SoulsFormats.MSB+Shape+Point;<370.302, -152.766, -9.361>;<-0, -176.815, 0>;8632;0;4294967295;255;-1;0;-1;m800002_1000;0;812052;0;
m12_01_00_00;【滝岩などに当たるSFX】_812052_1055;SoulsFormats.MSB+Shape+Point;<-194.336, -223.963, 116.999>;<0, -76.84, 0>;8639;0;4294967295;255;-1;0;-1;AEG232_012_4000;0;812052;0;
m12_01_00_00;【滝岩などに当たるSFX】_812052_1056;SoulsFormats.MSB+Shape+Point;<-192.923, -223.945, 123>;<0, -72.401, 0>;8640;0;4294967295;255;-1;0;-1;AEG232_012_4000;0;812052;0;
m12_01_00_00;【滝岩などに当たるSFX】_812052_1057;SoulsFormats.MSB+Shape+Point;<200.007, -180.84, -179.73>;<0, -89.211, 0>;8514;0;4294967295;255;-1;0;-1;AEG230_307_1001;0;812052;0;
m12_01_00_00;【滝岩などに当たるSFX】_812052_1058;SoulsFormats.MSB+Shape+Point;<200.272, -180.84, -169.727>;<0, -89.211, 0>;8525;0;4294967295;255;-1;0;-1;AEG230_307_1001;0;812052;0;
m12_01_00_00;【滝岩などに当たるSFX】_812052_1059;SoulsFormats.MSB+Shape+Point;<200.322, -180.84, -159.805>;<0, -89.211, 0>;8526;0;4294967295;255;-1;0;-1;AEG230_307_1001;0;812052;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1002;SoulsFormats.MSB+Shape+Point;<383.798, -134.49, 55.983>;<-0, 177.399, 0>;9030;0;4294967295;255;-1;0;-1;m800002_1000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1003;SoulsFormats.MSB+Shape+Point;<379.543, -134.158, 58.994>;<-0, -177.601, 0>;9031;0;4294967295;255;-1;0;-1;m800002_1000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1004;SoulsFormats.MSB+Shape+Point;<371.005, -134.49, 56.357>;<-0, -172.601, 0>;9032;0;4294967295;255;-1;0;-1;m800002_1000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1005;SoulsFormats.MSB+Shape+Point;<386.775, -144.94, 32.848>;<-0, -152.601, 0>;9035;0;4294967295;255;-1;0;-1;m800002_1000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1006;SoulsFormats.MSB+Shape+Point;<386.764, -148.238, 20.848>;<-0, -147.601, 0>;9036;0;4294967295;255;-1;0;-1;m800002_1000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1007;SoulsFormats.MSB+Shape+Point;<369.343, -144.94, 33.129>;<-0, 142.399, 0>;9004;0;4294967295;255;-1;0;-1;m800002_1000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1008;SoulsFormats.MSB+Shape+Point;<368.95, -148.238, 17.432>;<-0, 137.399, 0>;9008;0;4294967295;255;-1;0;-1;m800002_1000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1009;SoulsFormats.MSB+Shape+Point;<-294.173, -280.385, 177.266>;<-0, 142.399, 0>;9054;0;4294967295;255;-1;0;-1;m910024_4000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1010;SoulsFormats.MSB+Shape+Point;<-274.783, -280.385, 155.545>;<-0, 153.181, 0>;9057;0;4294967295;255;-1;0;-1;m910024_4000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1011;SoulsFormats.MSB+Shape+Point;<-264.95, -280.385, 161.179>;<-0, 137.399, 0>;9069;0;4294967295;255;-1;0;-1;m910024_4000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1014;SoulsFormats.MSB+Shape+Point;<71.85, -170.526, 99.872>;<-0, -156.815, 0>;9102;0;4294967295;255;-1;0;-1;m900001_1000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1015;SoulsFormats.MSB+Shape+Point;<67.935, -170.526, 90.73>;<-0, -156.815, 0>;9129;0;4294967295;255;-1;0;-1;m900001_1000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1016;SoulsFormats.MSB+Shape+Point;<334.893, -79.996, 441.541>;<-0, -152.601, 0>;9161;0;4294967295;255;-1;0;-1;m100000_3000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1017;SoulsFormats.MSB+Shape+Point;<318.267, -79.996, 435.906>;<-0, 172.399, 0>;9172;0;4294967295;255;-1;0;-1;m100000_3000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1018;SoulsFormats.MSB+Shape+Point;<359.812, -80.061, 431.93>;<-0, -137.601, 0>;9173;0;4294967295;255;-1;0;-1;m100000_3000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1019;SoulsFormats.MSB+Shape+Point;<354.366, -79.996, 435.079>;<-0, -167.601, 0>;9174;0;4294967295;255;-1;0;-1;m100000_3000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1020;SoulsFormats.MSB+Shape+Point;<-102.99, -223.897, 148.897>;<-0.076, -156.778, -0.867>;8598;0;4294967295;255;-1;0;-1;m800025_4000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1021;SoulsFormats.MSB+Shape+Point;<-111.878, -224.043, 152.711>;<-0.076, -156.778, -0.867>;8599;0;4294967295;255;-1;0;-1;m800025_4000;0;812051;0;
m12_01_00_00;【滝滝つぼSFX】_812051_1022;SoulsFormats.MSB+Shape+Point;<-121.067, -224.195, 156.654>;<-0.076, -156.778, -0.867>;8600;0;4294967295;255;-1;0;-1;m800025_4000;0;812051;0;
m12_01_00_00;【滝着水SFX】_812051_1040;SoulsFormats.MSB+Shape+Point;<98.507, -213.936, -30.617>;<0, -104.336, 0>;8629;0;4294967295;255;-1;0;-1;AEG230_409_1051;0;812051;0;
m12_01_00_00;【滝着水SFX】_812051_1041;SoulsFormats.MSB+Shape+Point;<198.214, -205.642, -178.344>;<0, -29.336, 0>;8674;0;4294967295;255;-1;0;-1;AEG230_307_1001;0;812051;0;
m12_01_00_00;【滝着水SFX】_812051_1042;SoulsFormats.MSB+Shape+Point;<198.865, -205.642, -169.521>;<0, -89.336, 0>;8675;0;4294967295;255;-1;0;-1;AEG230_307_1001;0;812051;0;
m12_01_00_00;【滝着水SFX】_812051_1043;SoulsFormats.MSB+Shape+Point;<199.181, -205.642, -159.825>;<0, -89.336, 0>;8676;0;4294967295;255;-1;0;-1;AEG230_307_1001;0;812051;0;
m12_01_00_00;【幅広滝つぼSFX】_812091_1001;SoulsFormats.MSB+Shape+Point;<-182.509, -280.799, 154.871>;<0, -77.601, 0>;8635;0;4294967295;255;-1;0;-1;m800077_4000;0;812091;0;
m12_01_00_00;【幅広滝つぼSFX】_812091_1002;SoulsFormats.MSB+Shape+Point;<-194.464, -280.799, 119.353>;<0, -68.697, 0>;8636;0;4294967295;255;-1;0;-1;m800077_4000;0;812091;0;
m12_02_00_00;【足元汎用フォグSFX】_812025_1000;SoulsFormats.MSB+Shape+Point;<1302.884, -626.646, 1795.643>;<-0, 123.185, 0>;9205;0;4294967295;255;-1;0;-1;m500020_5000;0;812025;0;
m12_02_00_00;【足元汎用フォグSFX】_812025_1001;SoulsFormats.MSB+Shape+Point;<1318.172, -626.646, 1832.333>;<-0, 68.185, 0>;9232;0;4294967295;255;-1;0;-1;m500020_5000;0;812025;0;
m12_02_00_00;【足元汎用フォグSFX】_812025_1002;SoulsFormats.MSB+Shape+Point;<1308.555, -619.607, 1892.596>;<-0, 68.185, 0>;9002;0;4294967295;255;-1;0;-1;m500020_5000;0;812025;0;
m12_02_00_00;【足元汎用フォグSFX】_812025_1003;SoulsFormats.MSB+Shape+Point;<1286.657, -619.607, 1865.739>;<-0, 23.185, 0>;9003;0;4294967295;255;-1;0;-1;m500020_5000;0;812025;0;
m12_02_00_00;【足元汎用フォグSFX】_812025_1004;SoulsFormats.MSB+Shape+Point;<968.389, -848.896, 1289.993>;<-0, 113.185, 0>;8606;0;4294967295;255;-1;0;-1;m100047_1000;0;812025;0;
m12_02_00_00;【足元汎用フォグSFX】_812025_1005;SoulsFormats.MSB+Shape+Point;<982.904, -846.191, 1270.245>;<-0, 113.185, 0>;8607;0;4294967295;255;-1;0;-1;m100047_1000;0;812025;0;
m12_02_00_00;【足元汎用フォグSFX】_812025_1006;SoulsFormats.MSB+Shape+Point;<1032.783, -834.047, 1257.429>;<-0, 113.185, 0>;8608;0;4294967295;255;-1;0;-1;m100047_1000;0;812025;0;
m12_02_00_00;【大滝_SFX】_812050_1016;SoulsFormats.MSB+Shape+Point;<1214.982, -541.413, 2029.578>;<-0, 168.705, 0>;8577;0;4294967295;255;-1;0;-1;h016700;0;812050;0;
m12_02_00_00;【大滝_滝つぼSFX10倍】_812131_1000;SoulsFormats.MSB+Shape+Point;<1161.094, -619.607, 1980.344>;<-0, 98.705, 0>;8576;0;4294967295;255;-1;0;-1;h016700;0;812131;0;
m12_02_00_00;【大滝_滝つぼSFX10倍】_812131_1003;SoulsFormats.MSB+Shape+Point;<1138.051, -619.607, 1880.745>;<-0, 108.705, 0>;8574;0;4294967295;255;-1;0;-1;h016700;0;812131;0;
m12_02_00_00;【大滝_滝つぼSFX10倍】_812131_1004;SoulsFormats.MSB+Shape+Point;<1155.301, -619.607, 1931.575>;<-0, 98.705, 0>;8628;0;4294967295;255;-1;0;-1;h016700;0;812131;0;
m12_02_00_00;【大滝_滝つぼSFX10倍】_812131_1005;SoulsFormats.MSB+Shape+Point;<1172.393, -619.607, 2033.489>;<-0, 128.705, 0>;8502;0;4294967295;255;-1;0;-1;h016700;0;812131;0;
m12_02_00_00;【大滝_滝つぼSFX10倍】_812131_1006;SoulsFormats.MSB+Shape+Point;<1208.391, -619.607, 2042.337>;<-0, 163.705, 0>;8503;0;4294967295;255;-1;0;-1;h016700;0;812131;0;
m12_02_00_00;【大滝_滝つぼSFX】_800331_1011;SoulsFormats.MSB+Shape+Point;<1369.8, -846.386, 1716.179>;<-0, 93.705, 0>;8617;0;4294967295;255;-1;0;-1;m900009_1000;0;800331;0;
m12_02_00_00;【大滝_滝つぼSFX】_800331_1012;SoulsFormats.MSB+Shape+Point;<1374.085, -846.386, 1699.277>;<-0, 113.705, 0>;8618;0;4294967295;255;-1;0;-1;m900009_1000;0;800331;0;
m12_02_00_00;【大滝_滝つぼSFX】_800331_1013;SoulsFormats.MSB+Shape+Point;<1302.361, -820.699, 1498.866>;<-0, -151.295, 0>;8619;0;4294967295;255;-1;0;-1;m900006_1000;0;800331;0;
m12_02_00_00;【大滝_滝つぼSFX】_800331_1016;SoulsFormats.MSB+Shape+Point;<1290.42, -763.09, 1673.247>;<-0, 138.705, 0>;8629;0;4294967295;255;-1;0;-1;m900011_1000;0;800331;0;
m12_02_00_00;【大滝_滝つぼSFX】_800331_1017;SoulsFormats.MSB+Shape+Point;<1296.402, -748.323, 1771.623>;<-0, -141.295, 0>;8634;0;4294967295;255;-1;0;-1;m900011_1000;0;800331;0;
m12_02_00_00;【滝 40ｍSFX】_812050_1000;SoulsFormats.MSB+Shape+Point;<1310.911, -618.716, 1844.692>;<-0, 148.023, 0>;9008;0;4294967295;255;-1;0;-1;m500020_5000;0;812050;0;
m12_02_00_00;【滝 岩などに当たるSFX】_812052_1001;SoulsFormats.MSB+Shape+Point;<1313.229, -626.858, 1841.167>;<-0, 148.023, 0>;9009;0;4294967295;255;-1;0;-1;m500020_5000;0;812052;0;
m12_02_00_00;【地下迷宮】滝40m10倍_812130_1000;SoulsFormats.MSB+Shape+Point;<1147.585, -448.885, 1930.375>;<-0, 103.376, 0>;8609;0;4294967295;255;-1;0;-1;h016700;0;812130;0;
m12_02_00_00;【地下迷宮】滝40m10倍_812130_1002;SoulsFormats.MSB+Shape+Point;<1136.714, -448.885, 1886.378>;<-0, 103.376, 0>;8622;0;4294967295;255;-1;0;-1;h016700;0;812130;0;
m12_02_00_00;【地下迷宮】滝40m10倍_812130_1003;SoulsFormats.MSB+Shape+Point;<1156.156, -448.885, 1981.17>;<-0, 98.376, 0>;8623;0;4294967295;255;-1;0;-1;h016700;0;812130;0;
m12_02_00_00;【地下迷宮】滝40m10倍_812130_1004;SoulsFormats.MSB+Shape+Point;<1156.156, -448.885, 2016.677>;<-0, 98.376, 0>;8632;0;4294967295;255;-1;0;-1;h016700;0;812130;0;
m12_02_00_00;【地下迷宮】滝40m10倍_812130_1005;SoulsFormats.MSB+Shape+Point;<1182.709, -448.885, 2039.479>;<-0, 173.376, 0>;8633;0;4294967295;255;-1;0;-1;h016700;0;812130;0;
m12_02_00_00;【地下迷宮】滝40m10倍_812130_1006;SoulsFormats.MSB+Shape+Point;<1337.062, -746.253, 1902.835>;<-0, 113.376, 0>;8525;0;4294967295;255;-1;0;-1;m100052_1000;0;812132;0;
m12_02_00_00;【地下迷宮】滝40m10倍_812130_1007;SoulsFormats.MSB+Shape+Point;<1433.905, -850.436, 1815.886>;<-0, 23.376, 0>;8526;0;4294967295;255;-1;0;-1;m900007_1000;0;812132;0;
m12_02_00_00;【地下迷宮】滝40m10倍_812130_1008;SoulsFormats.MSB+Shape+Point;<1463.179, -850.436, 1802.349>;<-0, 28.376, 0>;8531;0;4294967295;255;-1;0;-1;m900007_1000;0;812132;0;
m12_02_00_00;【地下迷宮】滝40m10倍_812130_1009;SoulsFormats.MSB+Shape+Point;<1354.049, -766.326, 1695.481>;<-0, 93.376, 0>;8532;0;4294967295;255;-1;0;-1;m900009_1000;0;812132;0;
m12_02_00_00;【地下迷宮】滝40m10倍_812130_1010;SoulsFormats.MSB+Shape+Point;<1305.736, -751.12, 1510.916>;<-0, -146.624, 0>;8517;0;4294967295;255;-1;0;-1;m900006_1000;0;812132;0;
m12_03_00_00;【死王子羽虫SFX】_812620_1000;SoulsFormats.MSB+Shape+Point;<-369.903, 203.902, -164.35>;<-0, 35, 0>;8593;0;4294967295;255;-1;0;-1;AEG232_620_1000;0;812620;0;
m12_03_00_00;【死王子羽虫SFX】_812620_1001;SoulsFormats.MSB+Shape+Point;<-328.731, 203.902, -193.179>;<-0, 35, 0>;8598;0;4294967295;255;-1;0;-1;AEG232_620_1000;0;812620;0;
m12_03_00_00;【死王子羽虫SFX】_812620_1002;SoulsFormats.MSB+Shape+Point;<-331.635, 175.652, -191.146>;<-0, 35, 0>;8599;0;4294967295;255;-1;0;-1;AEG232_620_1000;0;812620;0;
m12_03_00_00;【死王子羽虫SFX】_812620_1003;SoulsFormats.MSB+Shape+Point;<-373.536, 175.652, -161.806>;<-0, 35, 0>;8604;0;4294967295;255;-1;0;-1;AEG232_620_1000;0;812620;0;
m12_03_00_00;【死王子羽虫SFX】_812620_1004;SoulsFormats.MSB+Shape+Point;<-349.334, 210.836, -178.753>;<-0, 35, 0>;8605;0;4294967295;255;-1;0;-1;AEG232_620_1000;0;812620;0;
m12_03_00_00;【大滝SFX】_812160_1000;SoulsFormats.MSB+Shape+Point;<-566.097, 91.096, -535.27>;<0, -110.552, 0>;8565;0;4294967295;255;-1;0;-1;m910005_1000;0;812160;0;
m12_03_00_00;【大滝SFX】_812160_1001;SoulsFormats.MSB+Shape+Point;<-587.559, 91.096, -498.143>;<-0, -128.443, 0>;8566;0;4294967295;255;-1;0;-1;m910005_1000;0;812160;0;
m12_03_00_00;【大滝SFX】_812160_1002;SoulsFormats.MSB+Shape+Point;<-618.003, 91.096, -471.504>;<-0, -144.642, 0>;8585;0;4294967295;255;-1;0;-1;m910005_1000;0;812160;0;
m12_03_00_00;【大滝SFX】_812160_1003;SoulsFormats.MSB+Shape+Point;<-659.423, 91.096, -452.976>;<-0, -168.237, 0>;8587;0;4294967295;255;-1;0;-1;m910005_1000;0;812160;0;
m12_03_00_00;【大滝SFX】_812160_1004;SoulsFormats.MSB+Shape+Point;<-689.719, 91.096, -448.083>;<-0, -174.083, 0>;8588;0;4294967295;255;-1;0;-1;m910005_1000;0;812160;0;
m12_03_00_00;【大滝SFX】_812160_1005;SoulsFormats.MSB+Shape+Point;<-780.832, 90.525, -439.419>;<-0, -160.144, 0>;8589;0;4294967295;255;-1;0;-1;m910005_1000;0;812160;0;
m12_03_00_00;【大滝SFX】_812160_1006;SoulsFormats.MSB+Shape+Point;<-719.852, 91.096, -445.362>;<-0, -175.012, 0>;8590;0;4294967295;255;-1;0;-1;m910005_1000;0;812160;0;
m12_03_00_00;【大滝SFX】_812160_1007;SoulsFormats.MSB+Shape+Point;<-849.872, 76.208, -365.141>;<0, -103.107, 0>;8591;0;4294967295;255;-1;0;-1;m910006_1000;0;812160;0;
m12_03_00_00;【大滝SFX】_812160_1008;SoulsFormats.MSB+Shape+Point;<-755.725, 91.096, -442.904>;<-0, -178.012, 0>;8592;0;4294967295;255;-1;0;-1;m910005_1000;0;812160;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1010;SoulsFormats.MSB+Shape+Point;<-486.045, 91.5, -480.081>;<0, -53.978, 0>;8586;0;4294967295;255;-1;0;-1;m910003_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1011;SoulsFormats.MSB+Shape+Point;<-480.904, 91.5, -454.574>;<0, -74.919, 0>;8577;0;4294967295;255;-1;0;-1;m910003_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1012;SoulsFormats.MSB+Shape+Point;<-469.547, 91.391, -436.603>;<0, -47.301, 0>;8576;0;4294967295;255;-1;0;-1;m910003_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1038;SoulsFormats.MSB+Shape+Point;<-190.404, 32.932, -593.58>;<0, -31.017, 0>;8665;0;4294967295;255;-1;0;-1;m910002_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1039;SoulsFormats.MSB+Shape+Point;<-201.231, 32.932, -598.382>;<0, -17.452, 0>;8666;0;4294967295;255;-1;0;-1;m910002_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1040;SoulsFormats.MSB+Shape+Point;<-165.635, 32.932, -581.208>;<-0, 5.327, 0>;8667;0;4294967295;255;-1;0;-1;m910002_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1041;SoulsFormats.MSB+Shape+Point;<-158.668, 32.932, -582.412>;<-0, 12.403, 0>;8668;0;4294967295;255;-1;0;-1;m910002_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1042;SoulsFormats.MSB+Shape+Point;<-143.449, 32.932, -585.904>;<-0, 17.446, 0>;8669;0;4294967295;255;-1;0;-1;m910002_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1043;SoulsFormats.MSB+Shape+Point;<-182.043, 32.932, -588.291>;<0, -28.044, 0>;8670;0;4294967295;255;-1;0;-1;m910002_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1044;SoulsFormats.MSB+Shape+Point;<-153.731, 22.12, -549.135>;<0, -33.759, 0>;8671;0;4294967295;255;-1;0;-1;m910002_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1045;SoulsFormats.MSB+Shape+Point;<-142.37, 22.12, -546.795>;<0, -5.916, 0>;8672;0;4294967295;255;-1;0;-1;m910002_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1046;SoulsFormats.MSB+Shape+Point;<-176.639, 22.12, -555.935>;<0, -2.301, 0>;8673;0;4294967295;255;-1;0;-1;m910002_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1047;SoulsFormats.MSB+Shape+Point;<-188.602, 22.12, -555.132>;<-0, 10.836, 0>;8674;0;4294967295;255;-1;0;-1;m910002_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1048;SoulsFormats.MSB+Shape+Point;<-198.823, 22.12, -552.451>;<-0, 10.163, 0>;8675;0;4294967295;255;-1;0;-1;m910002_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1049;SoulsFormats.MSB+Shape+Point;<-164.42, 22.12, -554.528>;<0, -16.471, 0>;8676;0;4294967295;255;-1;0;-1;m910002_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1050;SoulsFormats.MSB+Shape+Point;<-211.407, 22.12, -549.687>;<-0, 10.163, 0>;8677;0;4294967295;255;-1;0;-1;m910002_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1051;SoulsFormats.MSB+Shape+Point;<-220.939, 22.12, -546.398>;<-0, 10.163, 0>;8678;0;4294967295;255;-1;0;-1;m910002_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1052;SoulsFormats.MSB+Shape+Point;<-490.074, 91.5, -508.09>;<0, -84.797, 0>;8680;0;4294967295;255;-1;0;-1;m910003_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1053;SoulsFormats.MSB+Shape+Point;<-575.761, 75.7, -243.178>;<0, -42.856, 0>;8679;0;4294967295;255;-1;0;-1;m910007_1000;0;812172;0;
m12_03_00_00;【滝つぼ幅広SFX】_812172_1055;SoulsFormats.MSB+Shape+Point;<-487.121, 91.5, -490.427>;<0, -105.72, 0>;8681;0;4294967295;255;-1;0;-1;m910003_1000;0;812172;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1006;SoulsFormats.MSB+Shape+Point;<-465.078, 149.738, -442.375>;<0, -50.062, 0>;8571;0;4294967295;255;-1;0;-1;m910003_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1010;SoulsFormats.MSB+Shape+Point;<-470.297, 149.338, -449.497>;<0, -58.514, 0>;8578;0;4294967295;255;-1;0;-1;m910003_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1011;SoulsFormats.MSB+Shape+Point;<-474.128, 149.974, -457.086>;<0, -60.945, 0>;8579;0;4294967295;255;-1;0;-1;m910003_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1022;SoulsFormats.MSB+Shape+Point;<-460.194, 149.738, -437.137>;<0, -39.724, 0>;8580;0;4294967295;255;-1;0;-1;m910003_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1025;SoulsFormats.MSB+Shape+Point;<-148.212, 91.818, -590.272>;<-0, 11.259, 0>;8603;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1028;SoulsFormats.MSB+Shape+Point;<-167.861, 91.818, -587.987>;<-0, 0.111, 0>;8613;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1030;SoulsFormats.MSB+Shape+Point;<-190.763, 91.818, -594.331>;<0, -17.717, 0>;8614;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1031;SoulsFormats.MSB+Shape+Point;<-139.097, 91.818, -592.628>;<-0, 17.688, 0>;8615;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1032;SoulsFormats.MSB+Shape+Point;<-158.532, 91.818, -587.628>;<-0, 10.971, 0>;8616;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1033;SoulsFormats.MSB+Shape+Point;<-143.737, 91.818, -591.833>;<-0, 14.515, 0>;8617;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1034;SoulsFormats.MSB+Shape+Point;<-163.934, 91.818, -587.393>;<-0, 7.955, 0>;8618;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1035;SoulsFormats.MSB+Shape+Point;<-194.968, 91.818, -597.595>;<0, -21.668, 0>;8619;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1036;SoulsFormats.MSB+Shape+Point;<-198.587, 91.818, -600.747>;<0, -20.734, 0>;8620;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1037;SoulsFormats.MSB+Shape+Point;<-132.155, 33.229, -547.568>;<-0, 4.111, 0>;8621;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1038;SoulsFormats.MSB+Shape+Point;<-147.614, 33.229, -550.785>;<0, -21.313, 0>;8622;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1039;SoulsFormats.MSB+Shape+Point;<-140.9, 33.229, -549.384>;<-0, 2.779, 0>;8623;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1040;SoulsFormats.MSB+Shape+Point;<-158.282, 33.229, -553.361>;<0, -11.948, 0>;8624;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1041;SoulsFormats.MSB+Shape+Point;<-179.634, 33.229, -556.398>;<-0, 2.267, 0>;8625;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1042;SoulsFormats.MSB+Shape+Point;<-187.13, 33.229, -556.817>;<-0, 12.29, 0>;8626;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1043;SoulsFormats.MSB+Shape+Point;<-197.487, 33.229, -554.565>;<-0, 12.799, 0>;8627;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1044;SoulsFormats.MSB+Shape+Point;<-168.945, 33.229, -556.17>;<0, -5.17, 0>;8628;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1045;SoulsFormats.MSB+Shape+Point;<-210.071, 33.229, -551.801>;<-0, 12.799, 0>;8629;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1046;SoulsFormats.MSB+Shape+Point;<-219.782, 33.229, -549.3>;<-0, 5.375, 0>;8631;0;4294967295;255;-1;0;-1;m910002_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1058;SoulsFormats.MSB+Shape+Point;<-564.883, 91.705, -240.356>;<0, -39.104, 0>;8635;0;4294967295;255;-1;0;-1;m910007_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1059;SoulsFormats.MSB+Shape+Point;<-578.829, 91.77, -253.024>;<0, -39.441, 0>;8636;0;4294967295;255;-1;0;-1;m910007_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1090;SoulsFormats.MSB+Shape+Point;<-485.572, 149.991, -480.651>;<0, -87.058, 0>;8638;0;4294967295;255;-1;0;-1;m910003_1000;0;812171;0;
m12_03_00_00;【滝岩などに当たるSFX】_812171_1091;SoulsFormats.MSB+Shape+Point;<-485.592, 149.991, -493.107>;<0, -90.329, 0>;8639;0;4294967295;255;-1;0;-1;m910003_1000;0;812171;0;
