MapID;Name;Shape;Position;Rotation;Unk2C;Unk40;MapStudioLayer;UnkE08;MapID;UnkS04;UnkS0C;ActivationPartName;EntityID;
m12_02_00_00;領域 地底森 リトライポイント ;SoulsFormats.MSB+Shape+Sphere;<1113.9888, -610.32, 1510.1724>;<0, 0, 0>;392;0;4294967295;255;-1;0;-1;;0;
m12_02_00_00;領域 地底森 リトライポイント  {2};SoulsFormats.MSB+Shape+Box;<1162.4177, -621.31573, 1409.3877>;<0, 29.738712, 0>;38;0;4294967295;255;-1;0;-1;;0;
m12_02_00_00;領域 地底森 リトライポイントcomp;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;393;0;4294967295;255;-1;0;-1;;12022940;
m12_02_00_00;領域 特殊効果解除 ゴッドフレイの十六騎士 遺跡水道;SoulsFormats.MSB+Shape+Box;<1310.679, -627.946, 1790.326>;<0, -55, 0>;9;0;4294967295;255;-1;0;-1;;12022431;
m12_02_00_00;領域 本ボス開始領域;SoulsFormats.MSB+Shape+Box;<1310.866, -618.87, 1872.127>;<0, 32.7, 0>;16;0;4294967295;255;-1;0;-1;;12022800;
m12_02_00_00;領域 本ボス初戦開始領域;SoulsFormats.MSB+Shape+Box;<1245.3551, -620.99536, 1944.6309>;<0, 129.80707, 0>;27;0;4294967295;255;-1;0;-1;;12022801;
m12_02_00_00;領域 本ボス戦 リトライポイント;SoulsFormats.MSB+Shape+Box;<1342.201, -668.634, 1903.778>;<0, -53, 0>;541;0;4294967295;255;-1;0;-1;;0;
m12_02_00_00;領域 本ボス戦 リトライポイント {2};SoulsFormats.MSB+Shape+Box;<1238.8335, -620.99005, 1952.4978>;<0, 130.16055, 0>;394;0;4294967295;255;-1;0;-1;;0;
m12_02_00_00;領域 本ボス戦 リトライポイントcomp;SoulsFormats.MSB+Shape+Composite;<1342.201, -648.634, 1903.778>;<0, -53, 0>;542;0;4294967295;255;-1;0;-1;;0;
m12_02_00_00;領域Comp ルーンウルフ 起動 地底森西 ;SoulsFormats.MSB+Shape+Composite;<1021.03485, -610.32, 1585.8636>;<0, 0, 0>;66;0;4294967295;255;-1;0;-1;;12022220;
m12_02_00_00;領域　レバー起動領域　平原へエレベーター;SoulsFormats.MSB+Shape+Box;<1553.074, -754.955, 1906.754>;<0, 19.672, 0>;486;0;4294967295;255;-1;0;-1;;12022570;
m12_03_00_00;Runtime_Event_Region_211214_162231;SoulsFormats.MSB+Shape+Sphere;<-230.169, 94.802, -672.54>;<0, 0, 0>;343;0;4294967295;255;-1;0;-1;;12032391;
m12_03_00_00;バディ召喚可能領域 守護者の末裔;SoulsFormats.MSB+Shape+Box;<-431.229, 144.372, -252.099>;<0, 20, 0>;240;0;4294967295;255;-1;0;-1;;12032880;
m12_03_00_00;バディ石碑起動領域 壷蟻ゾーン;SoulsFormats.MSB+Shape+Cylinder;<-495.634, 66.419, -640.073>;<0, 0, 0>;275;0;4294967295;255;-1;0;-1;;12032100;
m12_03_00_00;プレイ領域 ID1203002;SoulsFormats.MSB+Shape+Cylinder;<-302.3353, 103.616, -639.674>;<-113.041, 78.943, 1.033>;126;0;4294967295;255;-1;0;-1;;0;
m12_03_00_00;プレイ領域 ID1203002 {2};SoulsFormats.MSB+Shape+Box;<-205.24, 146.472, -653.074>;<-16.56, -39.671, -25.938>;128;0;4294967295;255;-1;0;-1;;0;
m12_03_00_00;プレイ領域 ID1203002 {3};SoulsFormats.MSB+Shape+Cylinder;<-163.281, 147.81764, -645.174>;<-107.5, 100, 10>;123;0;4294967295;255;-1;0;-1;;1;
m12_03_00_00;プレイ領域 ID1203002 {4};SoulsFormats.MSB+Shape+Box;<-219.77, 134.394, -627.233>;<0, 35, 0>;127;0;4294967295;255;-1;0;-1;;0;
m12_03_00_00;プレイ領域 ID1203002 {5};SoulsFormats.MSB+Shape+Cylinder;<-236.173, 132.351, -632.754>;<-113.063, 86.371, -2.639>;125;0;4294967295;255;-1;0;-1;;0;
m12_03_00_00;プレイ領域 ID1203002 {6};SoulsFormats.MSB+Shape+Box;<-253.41, 126.921, -641.495>;<0, 0, 0>;124;0;4294967295;255;-1;0;-1;;2;
m12_03_00_00;領域 バディ召喚可能領域 十六騎士;SoulsFormats.MSB+Shape+Cylinder;<-887.689, 89.444, -319.292>;<0, -0, 0>;159;0;4294967295;255;-1;0;-1;;12032108;
m12_03_00_00;領域 バディ召喚可能領域 封牢内判定;SoulsFormats.MSB+Shape+Sphere;<-372.446, 149.368, -208.706>;<0, -0, 0>;229;0;4294967295;255;-1;0;-1;;12032830;
m12_03_00_00;領域 ボス初戦開始領域;SoulsFormats.MSB+Shape+Sphere;<-369.693, 147.803, -205.686>;<0, 0, 0>;222;0;4294967295;255;-1;0;-1;;12032801;
m12_03_00_00;領域 ボス戦開始領域 ;SoulsFormats.MSB+Shape+Box;<-473.319, 149.267, -325.079>;<0, 35, 0>;10;0;4294967295;255;-1;0;-1;;12032800;
m12_03_00_00;領域 闇霊追い返しポイント;SoulsFormats.MSB+Shape+Box;<-472.331, 149.328, -323.932>;<0, -147, 0>;224;0;4294967295;255;-1;0;-1;;12032807;
m12_03_00_00;領域 起動 壷蟻 太い木の根;SoulsFormats.MSB+Shape+Sphere;<-173.347, 155.639, -642.306>;<0, 0, 0>;18;0;4294967295;255;-1;0;-1;;12032200;
m12_03_00_00;領域 起動 壷蟻 洞窟内;SoulsFormats.MSB+Shape+Box;<-314.014, 91.57, -481.661>;<0, 50, 0>;3;0;4294967295;255;-1;0;-1;;12032240;
m12_03_00_00;領域 同衾たち出現SFX発生;SoulsFormats.MSB+Shape+Sphere;<-370.798, 149.402, -203.643>;<0, 0, 0>;336;0;4294967295;255;-1;0;-1;;12032821;
m12_03_00_00;領域 同衾たち出現SFX発生 {2};SoulsFormats.MSB+Shape+Sphere;<-368.624, 149.576, -201.241>;<0, 0, 0>;337;0;4294967295;255;-1;0;-1;;12032822;
m12_03_00_00;領域 同衾たち出現SFX発生 {3};SoulsFormats.MSB+Shape+Sphere;<-373.405, 149.391, -196.328>;<0.2, 0, 0>;338;0;4294967295;255;-1;0;-1;;12032823;
m12_03_00_00;領域 同衾たち出現SFX発生 {4};SoulsFormats.MSB+Shape+Sphere;<-370.295, 149.399, -203.866>;<0, 0, 0>;334;0;4294967295;255;-1;0;-1;;12032820;
m12_03_00_00;領域 同衾たち出現SFX発生 {5};SoulsFormats.MSB+Shape+Sphere;<-366.657, 149.456, -207.049>;<0, 0, 0>;339;0;4294967295;255;-1;0;-1;;12032824;
m12_03_00_00;領域 封牢内判定;SoulsFormats.MSB+Shape+Sphere;<-372.446, 149.368, -208.706>;<0, -0, 0>;223;0;4294967295;255;-1;0;-1;;12032805;
m12_04_00_00;領域 バディ召喚ポイント0 ボス部屋;SoulsFormats.MSB+Shape+Sphere;<-95.079, -106.1, -235.053>;<0, 0, 0>;2;0;4294967295;255;-1;0;-1;;12042100;
m12_04_00_00;領域 バディ石碑召喚範囲;SoulsFormats.MSB+Shape+Sphere;<-96.953, -106.167, -130.124>;<0, 0, 0>;1;0;4294967295;255;-1;0;-1;;0;
m12_04_00_00;領域 バディ石碑召喚範囲 {2};SoulsFormats.MSB+Shape+Box;<-103.603, -106.317, -238.976>;<0, 0.7, 0>;13;0;4294967295;255;-1;0;-1;;1;
m12_04_00_00;領域 バディ石碑召喚範囲 {3};SoulsFormats.MSB+Shape+Composite;<-103.603, -106.317, -238.976>;<0, 0.7, 0>;14;0;4294967295;255;-1;0;-1;;12042830;
m12_04_00_00;領域 ボス戦闘開始領域;SoulsFormats.MSB+Shape+Box;<-104.058, -106.477, -239.638>;<0, 0.9, 0>;84;0;4294967295;255;-1;0;-1;;12042800;
m12_04_00_00;領域 リトライポイント ボス前;SoulsFormats.MSB+Shape+Box;<-91.122, -115.971, -199.878>;<0, 10, 0>;86;0;4294967295;255;-1;0;-1;;0;
m12_04_00_00;領域 リトライポイント ボス前 {2};SoulsFormats.MSB+Shape+Box;<-82.4743, -115.971, -155.41544>;<0, 10, 0>;12;0;4294967295;255;-1;0;-1;;0;
m12_04_00_00;領域 接続エレベータ 下側起動;SoulsFormats.MSB+Shape+Cylinder;<-21.17, -95.69, 26.952>;<0, 0, 0>;32;0;4294967295;255;-1;0;-1;;1034412512;
m12_04_00_00;領域 胞子SFX領域判別用 エレベータ 下側半分;SoulsFormats.MSB+Shape+Cylinder;<-21.435, -97.86, 26.544>;<0, 0, 0>;85;0;4294967295;255;-1;0;-1;;12042680;
m12_04_00_00;領域 霧壁ナビメッシュ切り取り;SoulsFormats.MSB+Shape+Box;<-103.522, -105.934, -243.204>;<0, 0, 0>;7;0;4294967295;255;-1;0;-1;;0;
m12_04_00_00;領域 霧壁ナビメッシュ切り取り出口;SoulsFormats.MSB+Shape+Box;<-49.129, -105.95, -34.069>;<0, 10, 0>;6;0;4294967295;255;-1;0;-1;;0;
m12_05_00_00;バディ石碑起動領域 カエル人広場;SoulsFormats.MSB+Shape+Box;<1860.683, -626.71, 1319.405>;<0, -19, 0>;204;0;4294967295;255;-1;0;-1;;12052100;
m12_05_00_00;バディ石碑起動領域 ボス部屋;SoulsFormats.MSB+Shape+Box;<1562.091, -507.778, 1230.508>;<0, 24.7, 0>;87;0;4294967295;255;-1;0;-1;;12052830;
m12_05_00_00;バディ石碑起動領域 地底山内部;SoulsFormats.MSB+Shape+Box;<1567.499, -581.256, 1205.969>;<0, -110, 0>;47;0;4294967295;255;-1;0;-1;;19;
m12_05_00_00;バディ石碑起動領域 地底山内部 {2};SoulsFormats.MSB+Shape+Box;<1583.19, -585.055, 1166.405>;<0, 20, 0>;24;0;4294967295;255;-1;0;-1;;18;
m12_05_00_00;バディ石碑起動領域 地底山内部comp;SoulsFormats.MSB+Shape+Composite;<1567.499, -581.256, 1205.969>;<0, -110, 0>;48;0;4294967295;255;-1;0;-1;;12052102;
m12_05_00_00;地図ポイント用領域 グレーター;SoulsFormats.MSB+Shape+Box;<1701.626, -612.408, 1289.389>;<0, 37.685, 0>;198;0;4294967295;255;-1;0;-1;;4;
m12_05_00_00;地図ポイント用領域 グレーター {2};SoulsFormats.MSB+Shape+Box;<1688.526, -603.948, 1228.871>;<0, 0, 0>;197;0;4294967295;255;-1;0;-1;;3;
m12_05_00_00;地図ポイント用領域 グレーター {3};SoulsFormats.MSB+Shape+Box;<1671.559, -602.854, 1171.714>;<0, 0, 0>;196;0;4294967295;255;-1;0;-1;;2;
m12_05_00_00;地図ポイント用領域 グレーター {4};SoulsFormats.MSB+Shape+Box;<1571.247, -618.652, 1237.6953>;<0, 30, 0>;195;0;4294967295;255;-1;0;-1;;1;
m12_05_00_00;地図ポイント用領域 グレーター {5};SoulsFormats.MSB+Shape+Box;<1682.091, -616.665, 1303.064>;<0, 38.5, 0>;199;0;4294967295;255;-1;0;-1;;5;
m12_05_00_00;地図ポイント用領域 グレーター {6};SoulsFormats.MSB+Shape+Box;<1674.443, -621.638, 1311.982>;<0, 37.9, 0>;200;0;4294967295;255;-1;0;-1;;6;
m12_05_00_00;領域 NPC 疑似マルチ 戦場医師 開始地点;SoulsFormats.MSB+Shape+Sphere;<1619.954, -561.866, 1241.148>;<0, 0, 0>;328;0;4294967295;255;-1;0;-1;;12052140;
m12_05_00_00;領域 エレベータ起動領域 地底山エレベータ 下側;SoulsFormats.MSB+Shape+Box;<1628.404, -557.685, 1199.107>;<0, -64.6, 0>;101;0;4294967295;255;-1;0;-1;;12052512;
m12_05_00_00;領域 エレベータ起動領域 地底山エレベータ 上側;SoulsFormats.MSB+Shape+Box;<1628.417, -505.338, 1199.121>;<0, -64.3, 0>;100;0;4294967295;255;-1;0;-1;;12052511;
m12_05_00_00;領域 カエル人 最初;SoulsFormats.MSB+Shape+Sphere;<1913.2047, -609.153, 1161.7001>;<0, 0, 0>;89;0;4294967295;255;-1;0;-1;;0;
m12_05_00_00;領域 カメラ前SFX判定用;SoulsFormats.MSB+Shape+Box;<1550.4993, -515.459, 1233.6979>;<0, -155.52052, 0>;41;0;4294967295;255;-1;0;-1;;0;
m12_05_00_00;領域 カメラ前SFX判定用 {2};SoulsFormats.MSB+Shape+Box;<1698.6409, -605.548, 1173.7788>;<0, -170.5205, 0>;38;0;4294967295;255;-1;0;-1;;0;
m12_05_00_00;領域 カメラ前SFX判定用 {3};SoulsFormats.MSB+Shape+Box;<1631.4435, -564.799, 1198.1763>;<0, -156.82051, 0>;42;0;4294967295;255;-1;0;-1;;0;
m12_05_00_00;領域 カメラ前SFX判定用 {4};SoulsFormats.MSB+Shape+Box;<1685.9108, -628.87244, 1245.9463>;<0, -169.82051, 0>;43;0;4294967295;255;-1;0;-1;;0;
m12_05_00_00;領域 カメラ前SFX判定用 {5};SoulsFormats.MSB+Shape+Box;<1670.3633, -613.483, 1138.3862>;<0, -160.52052, 0>;37;0;4294967295;255;-1;0;-1;;0;
m12_05_00_00;領域 カメラ前SFX判定用 {6};SoulsFormats.MSB+Shape+Box;<1701.9048, -604.107, 1208.4414>;<0, -170.5205, 0>;36;0;4294967295;255;-1;0;-1;;0;
m12_05_00_00;領域 カメラ前SFX判定用 {7};SoulsFormats.MSB+Shape+Box;<1662.4042, -564.533, 1188.9944>;<0, -66.799675, 0>;40;0;4294967295;255;-1;0;-1;;0;
m12_05_00_00;領域 カメラ前SFX判定用 {8};SoulsFormats.MSB+Shape+Box;<1654.3081, -599.338, 1244.8959>;<0, -203.6205, 0>;39;0;4294967295;255;-1;0;-1;;0;
m12_05_00_00;領域 カメラ前SFX用判定用 comp;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;44;0;4294967295;255;-1;0;-1;;12052680;
m12_05_00_00;領域 グレーター 開始カットシーン PCワープ;SoulsFormats.MSB+Shape+Sphere;<1580.703, -505.778, 1221.321>;<0, 114.911, 0>;102;0;4294967295;255;-1;0;-1;;12052805;
m12_05_00_00;領域 ボス初戦開始領域;SoulsFormats.MSB+Shape+Box;<1553.022, -510.713, 1233.38>;<0, 24.317, 0>;2;0;4294967295;255;-1;0;-1;;12052801;
m12_05_00_00;領域 ボス戦闘開始領域;SoulsFormats.MSB+Shape+Box;<1610.671, -508.229, 1207.29>;<0, -155.784, 0>;1;0;4294967295;255;-1;0;-1;;12052800;
m12_05_00_00;領域 リトライポイント ボス部屋;SoulsFormats.MSB+Shape+Box;<1562.091, -507.778, 1230.508>;<0, 24.7, 0>;379;0;4294967295;255;-1;0;-1;;0;
m12_05_00_00;領域 リトライポイント 地底山入口;SoulsFormats.MSB+Shape+Box;<1601.542, -579.971, 1229.641>;<0, 64.9, 0>;317;0;4294967295;255;-1;0;-1;;9;
m12_05_00_00;領域 リトライポイント 地底山入口 {2};SoulsFormats.MSB+Shape+Box;<1602.834, -580.825, 1151.671>;<0, 20, 0>;315;0;4294967295;255;-1;0;-1;;7;
m12_05_00_00;領域 リトライポイント 地底山入口 {3};SoulsFormats.MSB+Shape+Box;<1556.878, -578.292, 1199.143>;<0, -40.2, 0>;316;0;4294967295;255;-1;0;-1;;8;
m12_05_00_00;領域 リトライポイント 地底山入口comp;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;318;0;4294967295;255;-1;0;-1;;0;
m12_05_00_00;領域 闇霊出現トリガー１;SoulsFormats.MSB+Shape+Sphere;<1805.4926, -621.785, 1177.8212>;<0, 0, 0>;297;0;4294967295;255;-1;0;-1;;12052411;
m12_05_00_00;領域 闇霊出現トリガー２;SoulsFormats.MSB+Shape+Sphere;<1837.24, -621.766, 1124.266>;<0, 0, 0>;300;0;4294967295;255;-1;0;-1;;12052413;
m12_05_00_00;領域 闇霊出現トリガー３;SoulsFormats.MSB+Shape+Sphere;<1779.909, -621.766, 1233.199>;<0, 0, 0>;303;0;4294967295;255;-1;0;-1;;12052415;
m12_05_00_00;領域 闇霊出現ポイント１;SoulsFormats.MSB+Shape+Sphere;<1800.758, -621.785, 1186.602>;<0, 0, 0>;296;0;4294967295;255;-1;0;-1;;12052410;
m12_05_00_00;領域 闇霊出現ポイント２;SoulsFormats.MSB+Shape+Sphere;<1837.297, -621.714, 1124.349>;<0, -125, 0>;11;0;4294967295;255;-1;0;-1;;12052412;
m12_05_00_00;領域 闇霊出現ポイント３;SoulsFormats.MSB+Shape+Sphere;<1779.903, -621.714, 1233.165>;<0, -160, 0>;304;0;4294967295;255;-1;0;-1;;12052414;
m12_05_00_00;領域 烏ティラノ 起動 木の裏;SoulsFormats.MSB+Shape+Sphere;<1726.0598, -627.67523, 1167.3563>;<0, 0, 0>;314;0;4294967295;255;-1;0;-1;;12052346;
m12_05_00_00;領域 起動 カエル人 下り坂;SoulsFormats.MSB+Shape+Sphere;<1929.3478, -620.07, 1200.6182>;<0, 0, 0>;96;0;4294967295;255;-1;0;-1;;12052220;
m12_05_00_00;領域 起動 カエル人 最初の横穴;SoulsFormats.MSB+Shape+Sphere;<1925.296, -621.762, 1276.901>;<0, 0, 0>;319;0;4294967295;255;-1;0;-1;;12052240;
m12_05_00_00;領域 起動 カエル人 大樹４;SoulsFormats.MSB+Shape+Sphere;<1810.6218, -620.098, 1340.9841>;<0, 0, 0>;22;0;4294967295;255;-1;0;-1;;12052232;
m12_05_00_00;領域 起動 カエル人 大木１;SoulsFormats.MSB+Shape+Sphere;<1868.8092, -620.098, 1289.8967>;<0, 0, 0>;114;0;4294967295;255;-1;0;-1;;12052201;
m12_05_00_00;領域 起動 デーモンの血の信徒 地底山内部 サブ;SoulsFormats.MSB+Shape+Box;<1549.2853, -573.592, 1165.5636>;<0, 10, 0>;4;0;4294967295;255;-1;0;-1;;12052352;
m12_05_00_00;領域 起動 デーモンの血の信徒 地底山内部 最初;SoulsFormats.MSB+Shape+Sphere;<1583.931, -573.503, 1157.309>;<0, 0, 0>;12;0;4294967295;255;-1;0;-1;;12052350;
m12_05_00_00;領域 起動 デーモンの血の信徒 地底山内部最後;SoulsFormats.MSB+Shape+Sphere;<1548.704, -569.529, 1203.221>;<0, 0, 0>;10;0;4294967295;255;-1;0;-1;;12052353;
m12_05_00_00;領域 起動 デーモンの血の信徒 地底山内部袋小路;SoulsFormats.MSB+Shape+Sphere;<1571.091, -572.406, 1141.071>;<0, 0, 0>;3;0;4294967295;255;-1;0;-1;;12052351;
m12_05_00_00;領域 起動 烏ティラノ 血溜まりの水没林 木の上２;SoulsFormats.MSB+Shape+Box;<1732.874, -620.738, 1115.093>;<0, 120, 0>;92;0;4294967295;255;-1;0;-1;;12052342;
m12_05_00_00;領域 起動 巨大骸骨 １;SoulsFormats.MSB+Shape+Sphere;<1809.8942, -620.098, 1369.841>;<0, 0, 0>;76;0;4294967295;255;-1;0;-1;;12052360;
m12_05_00_00;領域 起動 巨大骸骨 ２;SoulsFormats.MSB+Shape+Sphere;<1732.7323, -620.265, 1392.9972>;<0, 0, 0>;77;0;4294967295;255;-1;0;-1;;12052361;
m12_05_00_00;領域 起動 巨大骸骨 ３;SoulsFormats.MSB+Shape+Sphere;<1696.4623, -620.265, 1343.994>;<0, 0, 0>;115;0;4294967295;255;-1;0;-1;;12052363;
m12_05_00_00;領域 起動 大樹２;SoulsFormats.MSB+Shape+Sphere;<1832.4688, -620.098, 1283.1626>;<0, 0, 0>;25;0;4294967295;255;-1;0;-1;;12052224;
m12_05_00_00;領域 腐った亡者 地底山 サブ;SoulsFormats.MSB+Shape+Box;<1698.016, -586.313, 1190.179>;<0, 40, 0>;13;0;4294967295;255;-1;0;-1;;12052297;
m12_05_00_00;領域 亡者犬 起動１;SoulsFormats.MSB+Shape+Sphere;<1812.074, -618.191, 1137.187>;<0, 0, 0>;311;0;4294967295;255;-1;0;-1;;12052311;
m12_05_00_00;領域 亡者犬 起動２;SoulsFormats.MSB+Shape+Sphere;<1777.156, -618.561, 1160.423>;<0, 0, 0>;312;0;4294967295;255;-1;0;-1;;12052312;
m12_05_00_00;領域 亡者犬 起動３;SoulsFormats.MSB+Shape+Sphere;<1744.039, -619.015, 1182.59>;<0, 0, 0>;313;0;4294967295;255;-1;0;-1;;12052313;
m12_05_00_00;領域 亡者犬 起動４;SoulsFormats.MSB+Shape+Sphere;<1816.785, -617.116, 1167.21>;<0, 0, 0>;305;0;4294967295;255;-1;0;-1;;12052314;
m12_05_00_00;領域 篝火ワープポイント 地底山への入り口;SoulsFormats.MSB+Shape+Sphere;<1668.658, -581.206, 1130.047>;<0, 0, 0>;54;0;4294967295;255;-1;0;-1;;12052951;
m12_05_00_00;領域 篝火ワープポイント 地底森への入り口;SoulsFormats.MSB+Shape+Sphere;<1894.8788, -600.478, 1114.5723>;<0, 180, 0>;53;0;4294967295;255;-1;0;-1;;12052950;
m12_05_00_00;領域 鴉ティラノ 飛び込み;SoulsFormats.MSB+Shape+Cylinder;<1728.925, -626.377, 1111.082>;<0, 0, 0>;117;0;4294967295;255;-1;0;-1;;12052343;
m12_07_00_00;バディ召喚領域 ルーン喰らい遺跡;SoulsFormats.MSB+Shape+Box;<855.867, -936.804, 1274.621>;<0, 20.7, 0>;160;0;4294967295;255;-1;0;-1;;12072100;
m12_07_00_00;プレイ領域 ID1207022 {2};SoulsFormats.MSB+Shape+Box;<615.244, -534.25, 1018.34>;<0, 16.4, 0>;70;0;4294967295;255;-1;0;-1;;0;
m12_07_00_00;プレイ領域 ID1207022 {3};SoulsFormats.MSB+Shape+Box;<651.389, -550.693, 1070.409>;<0, -20.8, 0>;72;0;4294967295;255;-1;0;-1;;0;
m12_07_00_00;プレイ領域 ID1207022 {4};SoulsFormats.MSB+Shape+Box;<632.131, -547.7, 1066.381>;<0, 20, 0>;71;0;4294967295;255;-1;0;-1;;0;
m12_07_00_00;プレイ領域 ID1207022 {5};SoulsFormats.MSB+Shape+Box;<628.552, -541.039, 1049.234>;<0, 13.7, 0>;98;0;4294967295;255;-1;0;-1;;11;
m12_07_00_00;プレイ領域 ID1207022 {6};SoulsFormats.MSB+Shape+Box;<642.086, -552.958, 1082.569>;<0, 20, 0>;99;0;4294967295;255;-1;0;-1;;12;
m12_07_00_00;プレイ領域 ID1207022 {7};SoulsFormats.MSB+Shape+Box;<635.909, -558.148, 1064.728>;<0, 20, 0>;100;0;4294967295;255;-1;0;-1;;13;
m12_07_00_00;プレイ領域 ID1207024 {2};SoulsFormats.MSB+Shape+Box;<692.12775, -577.99097, 1106.8099>;<0, -20, 0>;76;0;4294967295;255;-1;0;-1;;0;
m12_07_00_00;プレイ領域 ID1207024 {3};SoulsFormats.MSB+Shape+Box;<679.458, -564.606, 1163.08>;<0, 22, 0>;74;0;4294967295;255;-1;0;-1;;0;
m12_07_00_00;プレイ領域 ID1207024 {4};SoulsFormats.MSB+Shape+Box;<695.462, -568.004, 1148.364>;<0, 20, 0>;94;0;4294967295;255;-1;0;-1;;1;
m12_07_00_00;地図ポイント マリカ遺跡１;SoulsFormats.MSB+Shape+Box;<866.676, -610.423, 1216.113>;<0, 20, 0>;65;0;4294967295;255;-1;0;-1;;0;
m12_07_00_00;地図ポイント マリカ遺跡１ {2};SoulsFormats.MSB+Shape+Box;<693.806, -596.781, 1196.519>;<0, 20, 0>;66;0;4294967295;255;-1;0;-1;;0;
m12_07_00_00;地図ポイント マリカ遺跡１ {3};SoulsFormats.MSB+Shape+Box;<771.231, -605.068, 1244.681>;<0, 20, 0>;67;0;4294967295;255;-1;0;-1;;0;
m12_07_00_00;地図ポイント マリカ遺跡１ {4};SoulsFormats.MSB+Shape+Box;<661.907, -590.638, 1098.316>;<0, 17.7, 0>;64;0;4294967295;255;-1;0;-1;;0;
m12_07_00_00;領域 しゃべスラ（NPC） 聖杯の近く;SoulsFormats.MSB+Shape+Box;<800.751, -913.925, 1233.938>;<0, 34.4, 0>;21;0;4294967295;255;-1;0;-1;;0;
m12_07_00_00;領域 しゃべスラ（NPC） 大聖杯の近く;SoulsFormats.MSB+Shape+Box;<634.461, -539.193, 1060.585>;<0, 108.5, 0>;22;0;4294967295;255;-1;0;-1;;0;
m12_07_00_00;領域 エレベータ起動領域 水門 下側;SoulsFormats.MSB+Shape+Cylinder;<921.72, -883.634, 1283.802>;<0, 0, 0>;62;0;4294967295;255;-1;0;-1;;12072517;
m12_07_00_00;領域 エレベータ起動領域 水門 上側;SoulsFormats.MSB+Shape+Cylinder;<921.723, -843.526, 1283.746>;<0, 0, 0>;63;0;4294967295;255;-1;0;-1;;12072516;
m12_07_00_00;領域 エレベータ起動領域 緑エレベータ 下側;SoulsFormats.MSB+Shape+Cylinder;<736.06, -911.175, 1164.344>;<0, 0, 0>;1;0;4294967295;255;-1;0;-1;;12072527;
m12_07_00_00;領域 バディ召喚 マリカ遺跡１;SoulsFormats.MSB+Shape+Box;<734.517, -586.64, 1220.647>;<0, -18.1, 0>;142;0;4294967295;255;-1;0;-1;;5;
m12_07_00_00;領域 バディ召喚 マリカ遺跡１ {2};SoulsFormats.MSB+Shape+Box;<727.677, -584.976, 1220.935>;<0, 14, 0>;141;0;4294967295;255;-1;0;-1;;4;
m12_07_00_00;領域 バディ召喚 マリカ遺跡１ {3};SoulsFormats.MSB+Shape+Box;<781.678, -602.774, 1242.454>;<0, -19.1, 0>;140;0;4294967295;255;-1;0;-1;;3;
m12_07_00_00;領域 バディ召喚 マリカ遺跡１comp;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;143;0;4294967295;255;-1;0;-1;;12072400;
m12_07_00_00;領域 バディ召喚ポイント０ ルーン喰らい遺跡;SoulsFormats.MSB+Shape+Sphere;<799.632, -915.278, 1224.585>;<0, -95, 0>;60;0;4294967295;255;-1;0;-1;;0;
m12_07_00_00;領域 バディ召喚ポイント１ マリカ遺跡１;SoulsFormats.MSB+Shape+Sphere;<743.811, -584.068, 1263.063>;<0, 115, 0>;61;0;4294967295;255;-1;0;-1;;12072102;
m12_07_00_00;領域 リトライポイント マリカ遺跡１;SoulsFormats.MSB+Shape+Box;<961.454, -624.447, 1148.52>;<0, 30, 0>;145;0;4294967295;255;-1;0;-1;;7;
m12_07_00_00;領域 リトライポイント マリカ遺跡１ {2};SoulsFormats.MSB+Shape+Box;<877.021, -611.273, 1220.734>;<0, -20, 0>;144;0;4294967295;255;-1;0;-1;;6;
m12_07_00_00;領域 リトライポイント マリカ遺跡１comp;SoulsFormats.MSB+Shape+Composite;<961.454, -624.447, 1148.52>;<0, 30, 0>;146;0;4294967295;255;-1;0;-1;;0;
m12_07_00_00;領域 起動 マリカの直系 マリカ遺跡１ 最後;SoulsFormats.MSB+Shape+Box;<858.28, -606.423, 1221.644>;<0, 23.2, 0>;35;0;4294967295;255;-1;0;-1;;12072382;
m12_07_00_00;領域 起動 マリカスライム クレーター屋根上;SoulsFormats.MSB+Shape+Box;<677.116, -557.173, 1079.057>;<0, -20.1, 0>;13;0;4294967295;255;-1;0;-1;;12072310;
m12_07_00_00;領域 起動 マリカスライム クレーター最後;SoulsFormats.MSB+Shape+Box;<682.265, -569.303, 1111.479>;<0, 10, 0>;14;0;4294967295;255;-1;0;-1;;12072320;
m12_07_00_00;領域 起動 マリカスライム クレーター最初;SoulsFormats.MSB+Shape+Box;<654.596, -558.909, 1083.755>;<0, -20, 0>;12;0;4294967295;255;-1;0;-1;;12072300;
m12_07_00_00;領域 起動 マリカスライム マリカ遺跡１ 建物内;SoulsFormats.MSB+Shape+Box;<793.547, -584.686, 1209.604>;<0, -20, 0>;27;0;4294967295;255;-1;0;-1;;12072340;
m12_07_00_00;領域 起動 マリカスライム マリカ遺跡１ 最後;SoulsFormats.MSB+Shape+Sphere;<875.116, -604.79, 1204.106>;<0, 0, 0>;36;0;4294967295;255;-1;0;-1;;12072355;
m12_07_00_00;領域 起動 ルーン喰らい 川側;SoulsFormats.MSB+Shape+Box;<799.526, -913.544, 1272.966>;<0, 30.7, 0>;37;0;4294967295;255;-1;0;-1;;0;
