MapID;Name;Shape;Position;Rotation;Unk2C;Unk40;MapStudioLayer;UnkE08;MapID;UnkS04;UnkS0C;ActivationPartName;EntityID;UnkT00;UnkT04;UnkT0D;UnkT0E;UnkT0F;UnkT10;UnkT14;MapID2;UnkT20;UnkT24;UnkT28;UnkT2C;UnkT2D;
m11_05_00_00;Env_Point208;SoulsFormats.MSB+Shape+Point;<-161.218, 35.123, -386.582>;<-0, -0, 0>;8545;0;4294967295;255;-1;0;-1;;0;2;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point209;SoulsFormats.MSB+Shape+Point;<-129.642, 37.379, -386.582>;<-0, -0, 0>;8547;0;4294967295;255;-1;0;-1;;0;2;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point210;SoulsFormats.MSB+Shape+Point;<-132.045, 43.299, -357.854>;<-0, -0, 0>;8548;0;4294967295;255;-1;0;-1;;0;2;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point234;SoulsFormats.MSB+Shape+Point;<117.412, -23.53, -199.743>;<-0, -0, 0>;8563;0;4294967295;255;-1;0;-1;;0;3;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point250;SoulsFormats.MSB+Shape+Point;<-358.151, 56.441, -491.214>;<-0, -0, 0>;8572;0;4294967295;255;-1;0;-1;;0;6;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point253;SoulsFormats.MSB+Shape+Point;<33.949, -24.455, -133.461>;<-0, -0, 0>;8575;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point254;SoulsFormats.MSB+Shape+Point;<71.454, -26.023, -217.451>;<-0, -0, 0>;8577;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point255;SoulsFormats.MSB+Shape+Point;<17.119, -29.606, -242.336>;<-0, -0, 0>;8579;0;4294967295;255;-1;0;-1;;0;10;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point258;SoulsFormats.MSB+Shape+Point;<122.719, -9.654, -200.153>;<-0, -0, 0>;8582;0;4294967295;255;-1;0;-1;;0;3;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point259;SoulsFormats.MSB+Shape+Point;<96.42, -15.887, -199.738>;<-0, -0, 0>;8584;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point260;SoulsFormats.MSB+Shape+Point;<58.58, -24.455, -160.183>;<-0, -0, 0>;8585;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point272;SoulsFormats.MSB+Shape+Point;<99.829, -6.098, -199.107>;<-0, -0, 0>;8591;0;4294967295;255;-1;0;-1;;0;6;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point273;SoulsFormats.MSB+Shape+Point;<69.032, -0.513, -117.905>;<-0, -0, 0>;8592;0;4294967295;255;-1;0;-1;;0;7;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point308;SoulsFormats.MSB+Shape+Point;<-25.929, 7.086, -221.062>;<-0, -0, 0>;8503;0;4294967295;255;-1;0;-1;;0;3;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point350;SoulsFormats.MSB+Shape+Point;<-83.434, -9.731, -121.267>;<0, -15, 0>;8670;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point351;SoulsFormats.MSB+Shape+Point;<-66.87, -9.731, -178.83>;<0, -15, 0>;8671;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point352;SoulsFormats.MSB+Shape+Point;<-68.834, -9.731, -244.432>;<0, -15, 0>;8673;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point353;SoulsFormats.MSB+Shape+Point;<-139.991, -29.877, -139.709>;<0, -15, 0>;8676;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point354;SoulsFormats.MSB+Shape+Point;<-124.197, -23.898, -197.338>;<0, -15, 0>;8678;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point355;SoulsFormats.MSB+Shape+Point;<-197.65, -29.877, -156.307>;<0, -15, 0>;8679;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point356;SoulsFormats.MSB+Shape+Point;<-176.549, -27.255, -222.736>;<0, -15, 0>;8682;0;4294967295;255;-1;0;-1;;0;2.5;4;True;True;True;1;1;33554432;512;128;5;0;2;
m11_05_00_00;Env_Point357;SoulsFormats.MSB+Shape+Point;<-126.264, -12.258, -262.127>;<0, -15, 0>;8684;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point358;SoulsFormats.MSB+Shape+Point;<-181.93, -18.716, -276.642>;<0, -15, 0>;8686;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point359;SoulsFormats.MSB+Shape+Point;<-228.763, -36.648, -124.622>;<0, -15, 0>;8687;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point360;SoulsFormats.MSB+Shape+Point;<-269.769, -31.108, -162.929>;<0, -15, 0>;8689;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point361;SoulsFormats.MSB+Shape+Point;<-209.129, -24.193, -205.461>;<0, -15, 0>;8691;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point362;SoulsFormats.MSB+Shape+Point;<-166.317, -0.717, -323.6>;<0, -15, 0>;8693;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point363;SoulsFormats.MSB+Shape+Point;<-117.975, 3.328, -306.586>;<0, -15, 0>;8695;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point364;SoulsFormats.MSB+Shape+Point;<17.364, -37.405, -178.47>;<0, -15, 0>;8697;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point365;SoulsFormats.MSB+Shape+Point;<17.364, -42.814, -247.17>;<0, -15, 0>;8700;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point366;SoulsFormats.MSB+Shape+Point;<70.322, -42.119, -270.936>;<0, -15, 0>;8701;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point400;SoulsFormats.MSB+Shape+Point;<-157.463, -48.202, -201.603>;<-0, -0, 0>;8713;0;4294967295;255;-1;0;-1;;0;0.5;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point500;SoulsFormats.MSB+Shape+Point;<21.42, 79.077, -394.303>;<0, -37.5, 0>;8599;0;4294967295;255;-1;0;-1;;0;3;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_05_00_00;Env_Point501;SoulsFormats.MSB+Shape+Point;<43.237, 90.713, -425.471>;<0, -37.5, 0>;8524;0;4294967295;255;-1;0;-1;;0;8;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point502;SoulsFormats.MSB+Shape+Point;<-15.194, 61.613, -346.587>;<0, -37.5, 0>;8606;0;4294967295;255;-1;0;-1;;0;3;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point503;SoulsFormats.MSB+Shape+Point;<-47.968, 63.687, -305.027>;<0, -37.5, 0>;8601;0;4294967295;255;-1;0;-1;;0;3.5;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point504;SoulsFormats.MSB+Shape+Point;<-99.739, 47.886, -318.938>;<0, -15, 0>;8557;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point505;SoulsFormats.MSB+Shape+Point;<-124.938, 47.886, -333.005>;<0, -55, 0>;8607;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point506;SoulsFormats.MSB+Shape+Point;<-131.464, 47.456, -343.289>;<-0, 0, 0>;8555;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point507;SoulsFormats.MSB+Shape+Point;<-160.748, 66.707, -360.262>;<-0, 0, 0>;8609;0;4294967295;255;-1;0;-1;;0;3.5;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point508;SoulsFormats.MSB+Shape+Point;<-101.982, 40.487, -422.005>;<-0, -0, 0>;8550;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point509;SoulsFormats.MSB+Shape+Point;<-131.829, 35.123, -432.798>;<-0, -0, 0>;8540;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point510;SoulsFormats.MSB+Shape+Point;<-194.45, 31.033, -386.649>;<-0, 0, 0>;8561;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point511;SoulsFormats.MSB+Shape+Point;<-165.599, 25.15, -437.928>;<-0, -0, 0>;8539;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point512;SoulsFormats.MSB+Shape+Point;<-209.807, 14.252, -430.748>;<-0, -0, 0>;8537;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point513;SoulsFormats.MSB+Shape+Point;<-224.71, 12.525, -382.691>;<-0, -0, 0>;8535;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point514;SoulsFormats.MSB+Shape+Point;<-266.876, 9.422, -386.063>;<0, -0, 0>;8565;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point515;SoulsFormats.MSB+Shape+Point;<-255.369, 44.811, -432.099>;<-0, -0, 0>;8570;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point516;SoulsFormats.MSB+Shape+Point;<-351.361, 30.463, -373.735>;<-0, -0, 0>;8568;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point520;SoulsFormats.MSB+Shape+Point;<-315.815, -10.294, -181.192>;<-0, -0, 0>;8612;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point521;SoulsFormats.MSB+Shape+Point;<-292.279, -10.294, -174.93>;<-0, -0, 0>;8614;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point522;SoulsFormats.MSB+Shape+Point;<-266.2, -31.427, -192.848>;<-0, -0, 0>;8616;0;4294967295;255;-1;0;-1;;0;2;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point523;SoulsFormats.MSB+Shape+Point;<-248.143, -12.477, -207.127>;<-0, 45, 0>;8618;0;4294967295;255;-1;0;-1;;0;2;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point524;SoulsFormats.MSB+Shape+Point;<-238.934, -10.778, -228.85>;<-0, 60, 0>;8620;0;4294967295;255;-1;0;-1;;0;2;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point525;SoulsFormats.MSB+Shape+Point;<-226.078, 20.64, -251.863>;<0, -30, 0>;8526;0;4294967295;255;-1;0;-1;;0;2;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point526;SoulsFormats.MSB+Shape+Point;<-213.05, -10.778, -273.682>;<-0, 60, 0>;8622;0;4294967295;255;-1;0;-1;;0;2;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point527;SoulsFormats.MSB+Shape+Point;<-209.14, -10.778, -295.108>;<-0, 105, 0>;8624;0;4294967295;255;-1;0;-1;;0;2;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point528;SoulsFormats.MSB+Shape+Point;<-215.038, -10.778, -321.569>;<-0, 105, 0>;8625;0;4294967295;255;-1;0;-1;;0;2;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point529;SoulsFormats.MSB+Shape+Point;<-219.07, -8.365, -342.148>;<0, -75, 0>;8627;0;4294967295;255;-1;0;-1;;0;2;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point530;SoulsFormats.MSB+Shape+Point;<-228.74, -8.365, -354.435>;<0, -45, 0>;8534;0;4294967295;255;-1;0;-1;;0;2;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point531;SoulsFormats.MSB+Shape+Point;<-469.665, 39.856, -319.05>;<0, -30, 0>;8588;0;4294967295;255;-1;0;-1;;0;8;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point533;SoulsFormats.MSB+Shape+Point;<-370.021, 28.682, -262.636>;<-0, -0, 0>;8520;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point534;SoulsFormats.MSB+Shape+Point;<-320.507, -9.728, -231.849>;<-0, -0, 0>;8530;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point535;SoulsFormats.MSB+Shape+Point;<-349.021, -8.499, -215.97>;<0, -30, 0>;8629;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point536;SoulsFormats.MSB+Shape+Point;<-302.298, -8.499, -227.627>;<0, -30, 0>;8631;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point537;SoulsFormats.MSB+Shape+Point;<-268.637, -25.683, -232.072>;<0, -30, 0>;8529;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point538;SoulsFormats.MSB+Shape+Point;<-289.05, -25.683, -217.874>;<0, -30, 0>;8632;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point539;SoulsFormats.MSB+Shape+Point;<-292.006, -18.711, -192.88>;<0, -30, 0>;8634;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point540;SoulsFormats.MSB+Shape+Point;<-245.106, -18.195, -262.752>;<0, -30, 0>;8636;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point541;SoulsFormats.MSB+Shape+Point;<-237.362, -15.603, -314.298>;<0, -30, 0>;8638;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point542;SoulsFormats.MSB+Shape+Point;<-257.97, -12.819, -309.993>;<0, -30, 0>;8640;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point543;SoulsFormats.MSB+Shape+Point;<-257.839, 32.486, -270.103>;<0, -30, 0>;8642;0;4294967295;255;-1;0;-1;;0;3;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point544;SoulsFormats.MSB+Shape+Point;<-286.28, 8.133, -286.523>;<0, -30, 0>;8644;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point545;SoulsFormats.MSB+Shape+Point;<-310.857, 4.25, -252.826>;<0, -30, 0>;8646;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point546;SoulsFormats.MSB+Shape+Point;<-347.687, 2.959, -322.161>;<0, -30, 0>;8650;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point547;SoulsFormats.MSB+Shape+Point;<-282.826, 3.998, -333.254>;<0, -30, 0>;8648;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point550;SoulsFormats.MSB+Shape+Point;<-261.896, -20.382, -116.091>;<0, -45, 0>;8653;0;4294967295;255;-1;0;-1;;0;3;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point551;SoulsFormats.MSB+Shape+Point;<-308.602, -20.382, -161.344>;<0, -45, 0>;8655;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point552;SoulsFormats.MSB+Shape+Point;<-367.366, -10.741, -212.678>;<0, -30, 0>;8656;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point553;SoulsFormats.MSB+Shape+Point;<-234.866, -11.966, -89.061>;<0, -45, 0>;8658;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point554;SoulsFormats.MSB+Shape+Point;<-197.978, -11.966, -106.372>;<0, -75, 0>;8660;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point555;SoulsFormats.MSB+Shape+Point;<-163.991, -11.966, -113.024>;<0, -100, 0>;8662;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point556;SoulsFormats.MSB+Shape+Point;<-103.238, 11.361, -91.912>;<0, -100, 0>;8664;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point600;SoulsFormats.MSB+Shape+Point;<60.074, 85.532, -445.779>;<0, -37.5, 0>;8507;0;4294967295;255;-1;0;-1;;0;1.5;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_05_00_00;Env_Point606;SoulsFormats.MSB+Shape+Point;<-101.686, 40.487, -348.527>;<-0, -0, 0>;8559;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_10_00_00;Env_Point200;SoulsFormats.MSB+Shape+Point;<-333.104, -19.012, -313.968>;<-0, 150, 0>;8506;0;4294967295;255;-1;0;-1;;0;0.35;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point201;SoulsFormats.MSB+Shape+Point;<-314.064, -29.326, -279.94>;<-0, 150, 0>;8504;0;4294967295;255;-1;0;-1;;0;0.5;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point202;SoulsFormats.MSB+Shape+Point;<-314.064, -18.559, -279.94>;<-0, 150, 0>;8508;0;4294967295;255;-1;0;-1;;0;0.5;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point203;SoulsFormats.MSB+Shape+Point;<-296.236, -31.608, -273.086>;<-0, 150, 0>;8510;0;4294967295;255;-1;0;-1;;0;0.5;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point204;SoulsFormats.MSB+Shape+Point;<-297.877, -22.036, -273.379>;<-0, 150, 0>;8512;0;4294967295;255;-1;0;-1;;0;0.5;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point205;SoulsFormats.MSB+Shape+Point;<-294.224, -19.157, -267.928>;<-0, 150, 0>;8533;0;4294967295;255;-1;0;-1;;0;0.5;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point206;SoulsFormats.MSB+Shape+Point;<-300.951, -31.957, -316.793>;<-0, 150, 0>;8535;0;4294967295;255;-1;0;-1;;0;0.5;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point207;SoulsFormats.MSB+Shape+Point;<-294.828, -18.559, -313.258>;<-0, 150, 0>;8537;0;4294967295;255;-1;0;-1;;0;0.5;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point208;SoulsFormats.MSB+Shape+Point;<-284.427, -31.838, -304.441>;<-0, 150, 0>;8539;0;4294967295;255;-1;0;-1;;0;0.5;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point209;SoulsFormats.MSB+Shape+Point;<-258.86, -32.099, -292.491>;<-0, 150, 0>;8541;0;4294967295;255;-1;0;-1;;0;0.5;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point210;SoulsFormats.MSB+Shape+Point;<-262.416, -18.563, -294.544>;<-0, 150, 0>;8543;0;4294967295;255;-1;0;-1;;0;0.5;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point300;SoulsFormats.MSB+Shape+Point;<-284.622, -31.743, -286.865>;<-0, 150, 0>;8500;0;4294967295;255;-1;0;-1;;0;1;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point301;SoulsFormats.MSB+Shape+Point;<-324.793, -32.038, -273.552>;<-0, 150, 0>;8514;0;4294967295;255;-1;0;-1;;0;0.5;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point302;SoulsFormats.MSB+Shape+Point;<-293.455, -30.893, -327.343>;<-0, 150, 0>;8516;0;4294967295;255;-1;0;-1;;0;0.5;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point303;SoulsFormats.MSB+Shape+Point;<-352.55, -19.001, -325.195>;<-0, 150, 0>;8501;0;4294967295;255;-1;0;-1;;0;0.5;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point304;SoulsFormats.MSB+Shape+Point;<-312.89, -20.798, -266.68>;<-0, 150, 0>;8520;0;4294967295;255;-1;0;-1;;0;0.5;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point305;SoulsFormats.MSB+Shape+Point;<-282.292, -20.818, -320.898>;<-0, 150, 0>;8528;0;4294967295;255;-1;0;-1;;0;0.5;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_10_00_00;Env_Point306;SoulsFormats.MSB+Shape+Point;<-326.567, -21.496, -302.186>;<-0, 150, 0>;8531;0;4294967295;255;-1;0;-1;;0;0.35;4;True;True;True;1;1;33554432;512;128;6;0;2;
m11_70_00_00;Env_point100;SoulsFormats.MSB+Shape+Point;<-68.465, -9.578, -186.927>;<-0, -0, 0>;8500;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point101;SoulsFormats.MSB+Shape+Point;<252, 32, -188>;<-0, -0, 0>;8503;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point102;SoulsFormats.MSB+Shape+Point;<0, 19.531, -44.851>;<-0, -0, 0>;8505;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point103;SoulsFormats.MSB+Shape+Point;<-252, 32, 64>;<-0, -0, 0>;8507;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point104;SoulsFormats.MSB+Shape+Point;<-229.524, -20.994, -168.31>;<-0, -0, 0>;8509;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point105;SoulsFormats.MSB+Shape+Point;<-257.988, 32, -445.828>;<-0, -0, 0>;8511;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point106;SoulsFormats.MSB+Shape+Point;<17.334, 84.271, -410.019>;<-0, -0, 0>;8513;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point107;SoulsFormats.MSB+Shape+Point;<278.734, 54.16, -393.674>;<-0, -0, 0>;8515;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point108;SoulsFormats.MSB+Shape+Point;<-504, 32, 64>;<-0, -0, 0>;8517;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point109;SoulsFormats.MSB+Shape+Point;<-504, 32, -188>;<-0, -0, 0>;8519;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point110;SoulsFormats.MSB+Shape+Point;<-400.552, 80.43, -440>;<-0, -0, 0>;8521;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point111;SoulsFormats.MSB+Shape+Point;<-252, 32, -692>;<-0, -0, 0>;8523;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point112;SoulsFormats.MSB+Shape+Point;<0, 32, -692>;<-0, -0, 0>;8525;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point113;SoulsFormats.MSB+Shape+Point;<252, 32, -692>;<-0, -0, 0>;8527;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point114;SoulsFormats.MSB+Shape+Point;<252, 284, -440>;<-0, -0, 0>;8529;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point115;SoulsFormats.MSB+Shape+Point;<-63.826, 284, -393.701>;<-0, -0, 0>;8531;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point116;SoulsFormats.MSB+Shape+Point;<-0.086, 284, -701.289>;<-0, -0, 0>;8533;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
m11_70_00_00;Env_point117;SoulsFormats.MSB+Shape+Point;<-252, 284, -692>;<-0, -0, 0>;8535;0;4294967295;255;-1;0;-1;;0;4;4;True;True;True;1;1;33554432;512;64;5;0;1;
